name,design_phase,x,y,z,epsilon_med,exact_slope_ratio,six_param_max_error_pct,six_param_rms_error_pct,four_param_max_error_pct,four_param_rms_error_pct,a0_wall,a1_wall,hQ6,hu06,a06,a16,hd06,hd16,hQ4,hu04,hd04,hd14
axis_x_p1p0pct,phase1_axis,0.01,0.0,0.0,0.04683297049768494,0.04781996839278532,0.2900897129683666,0.15150213706187998,1.4907854608428694,0.7218759026921261,0.26353658306247524,0.2445589015703133,2.7931475681965856,3.0358509243255454,0.26347040500606633,0.24215492580373854,2.7584521698718123,-0.677685600356556,2.7633898444046117,3.013633504651242,2.7410003192666896,-0.6792219319321698
axis_x_p2p0pct,phase1_axis,0.02,0.0,0.0,0.04691484106238346,0.04768481550521877,0.2249006884661564,0.11765175154686759,2.047527188817466,1.0556653988728946,0.2635365830624751,0.245163497124257,2.7910883739070886,3.0241042269868768,0.2618984178842864,0.24173990835538706,2.7518169011130675,-0.6752922569341633,2.742866142545718,3.0048076369482493,2.7336175165999204,-0.6784216200871253
axis_y_m1p0pct,phase1_axis,0.0,-0.01,0.0,0.0469130252442042,0.048332011048845255,0.3801405271673386,0.1996248664745202,2.527914127395303,1.1819910469705213,0.2609143502478273,0.2475818793400331,2.765706695085151,2.995552830782218,0.2630056640033965,0.24321948365650892,2.726419928337754,-0.6734965128672745,2.7258324711617954,2.9351794624400007,2.68345560014175,-0.6744265118200953
axis_y_m2p0pct,phase1_axis,0.0,-0.02,0.0,0.04707491715884284,0.04879853915870433,0.4161474005495047,0.21995768517295242,3.8892181216740207,1.8492325430939371,0.2583182090856336,0.25131021858935376,2.736908014855664,2.9444239920275415,0.2612146823925097,0.2440728937224484,2.6882097093330954,-0.6674388198709816,2.678289102450297,2.846082512810408,2.617464515183746,-0.6687138008502966
axis_y_p1p0pct,phase1_axis,0.0,0.01,0.0,0.04658764493944655,0.04765629756167333,0.3471162516107129,0.17972108019900562,1.1141485016068264,0.631305505632456,0.2661851697550437,0.24032673269270605,2.8262902026919736,3.1019751574989574,0.2674577323958559,0.24216272669191669,2.8050991599542283,-0.6875072677725292,2.855038446338864,3.1068686955218863,2.8113698509450264,-0.6851214504268146
axis_y_p2p0pct,phase1_axis,0.0,0.02,0.0,0.04642410635878419,0.047416853592883036,0.3530576564661714,0.18141177984093096,3.312876405721399,1.739491361461781,0.2688603751864096,0.23669915936904282,2.858409151059552,3.1578415768411734,0.27018407330325933,0.24196873022551016,2.8458662539933726,-0.6955797078262052,2.93760214709454,3.184736404645088,2.869372426404457,-0.6891056725280336
axis_z_m1p0pct,phase1_axis,0.0,0.0,-0.01,0.04700961617896435,0.04795910084880499,0.27408599760516683,0.14348056829026554,1.4230887462744146,0.6826042871526548,0.2635365830624751,0.24465966749597073,2.7957461602699136,3.01656072909209,0.2636722953493516,0.24235678606822877,2.7419625769372633,-0.6749236899603677,2.7684911673078547,2.9933792655274254,2.724157347019732,-0.6761988292709784
axis_z_m2p0pct,phase1_axis,0.0,0.0,-0.02,0.04727173578802759,0.04795772158813537,0.19372979153365888,0.10169096089383442,1.9020145268252797,0.9678373665340928,0.2635365830624751,0.24536502897557189,2.7962997848096243,2.9856838843050437,0.2623336303630737,0.24217370520542872,2.7189330360052484,-0.6698529474120761,2.7537088074518805,2.9641076144370917,2.699838352016149,-0.6723454169611658
axis_z_p1p0pct,phase1_axis,0.0,0.0,0.01,0.04649467782287549,0.047951687589139085,0.4415036315333243,0.22940224267121198,0.5475223515601146,0.3129201947583241,0.2635365830624751,0.2432489445367681,2.7949208698331387,3.0794127800846094,0.2665520704951018,0.24285017075004978,2.788557491558749,-0.6854679848022434,2.800356139951122,3.0510763404823544,2.7722644441249664,-0.6837512661356626
axis_z_p2p0pct,phase1_axis,0.0,0.0,0.02,0.046239483505107835,0.04794885941860539,0.5303555390138159,0.2747112031368564,1.0894236475618158,0.5154999275210009,0.2635365830624751,0.24254358305716694,2.795007226424622,3.1116627518885442,0.26809961026034973,0.2431515601056657,2.8123069819106705,-0.6909711195863049,2.817567000768591,3.0794285086630815,2.7959726424625506,-0.687441323382983
pair_xm1p5_ym1p5,phase2_interaction,-0.015,-0.015,0.0,0.04687236641827225,0.048770232173508204,0.48779734425221655,0.256382393705388,2.449115441742622,1.109742682995348,0.2596130344970385,0.24848877267094882,2.7539651227898156,2.9869968232690587,0.2643444529576697,0.2441881152832764,2.716980357170374,-0.6738025000205504,2.7279088664470867,2.906449794575817,2.663395129284423,-0.6730781572763955
pair_xm1p5_yp1p5,phase2_interaction,-0.015,0.015,0.0,0.04638317196935052,0.04772236450996991,0.4602373102249424,0.23680114437466065,3.2065215121021784,1.7924167345776207,0.26751942847090415,0.23760605269995824,2.845968347601322,3.149207127900872,0.27149683551485865,0.24282864587725808,2.836127756119919,-0.6956454580757521,2.9291158974735523,3.1554836833217967,2.848610431187746,-0.6877041013048342
