N_eff,threshold_ratio_kAdj_over_k0,threshold_mismatch_pct,max_error_pct,rms_error_pct,h_d0,h_d1,a_d0,a_d1,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
19.94,0.9495238095238095,-5.047619047619046,2.071144293325078,1.3782519708451886,2.5952881504483996,-0.6351390055056491,0.26726112391774787,0.23998039466549023,2.0632559527994143,0.1569252221955031,-2.071144293325078,-1.1535649329779463,-0.728429871590297,0.7383743210487292,1.522905564921384
19.95,0.95,-5.000000000000004,2.0502332367055898,1.3641390309583212,2.596148425238541,-0.6353941186821597,0.2671998132950259,0.23999440143055573,2.0371372908637886,0.155814350809802,-2.0502332367055898,-1.1444481427582254,-0.7167651644735207,0.731451501871172,1.5132511819899053
19.96,0.9504761904761905,-4.9523809523809526,2.0293098824873956,1.3500398088554937,2.597007180415772,-0.6356491754078387,0.267138651051408,0.24000853186884927,2.0110381783240427,0.1546246805239626,-2.0293098824873956,-1.1353079913519082,-0.7051444375708593,0.7245281126352143,1.5036211470093264
19.97,0.9509523809523809,-4.904761904761912,2.008417954653352,1.335954083196359,2.5978661801279377,-0.6359043046943201,0.26707756258463516,0.24002267386188875,1.984943224656055,0.15343774161897805,-2.008417954653352,-1.126184183211909,-0.6935116977264233,0.7176056942709952,1.4939613578596633
19.98,0.9514285714285714,-4.857142857142859,1.987540125001741,1.3218823309891297,2.5987266099205395,-0.6361597687411468,0.2670165006578698,0.2400368104925993,1.9588700499411749,0.15236317470579408,-1.987540125001741,-1.1170847562461117,-0.6818521769135999,0.710657853763208,1.4842751739146287
19.99,0.9519047619047618,-4.809523809523819,1.9665516603447064,1.307826256122145,2.5995807803471025,-0.6364148381258667,0.2669558572836755,0.2400513954602682,1.9328597074643517,0.15099492297996342,-1.9665516603447064,-1.107813437998284,-0.6703458714761301,0.7037762230373001,1.4747473994486393
20.0,0.9523809523809523,-4.761904761904767,1.9456396773577689,1.2937838875486118,2.6004389607794614,-0.6366703683112754,0.2668950853751123,0.24006577356798192,1.9068383636777098,0.14983795428773483,-1.9456396773577689,-1.0986634108424265,-0.6587536070033595,0.6968341577612058,1.4651088947341462
20.01,0.952857142857143,-4.714285714285705,1.9246469664790045,1.2797573775152904,2.601290247897669,-0.6369252698959522,0.2668347243282657,0.24008057224102058,1.8808559074222408,0.14830035721220547,-1.9246469664790045,-1.0893563141376128,-0.6473231488410724,0.689957889671966,1.455612724396449
20.02,0.9533333333333334,-4.666666666666663,1.9038185431792032,1.2657442061798438,2.602153586634061,-0.6371815775768853,0.26677390379970417,0.2400947604087607,1.8548477611935565,0.14745369133237762,-1.9038185431792032,-1.0803397895429834,-0.6356143586230822,0.6829678310219522,1.4458375367693233
20.03,0.9538095238095239,-4.6190476190476115,1.882884484337899,1.2517478603265282,2.6030089862942702,-0.6374372303989493,0.2667135453793146,0.24010946297606744,1.8288959106595337,0.14619455066195997,-1.882884484337899,-1.0711157089650758,-0.6240916352187154,0.6760455605985705,1.436246855400114
20.04,0.9542857142857143,-4.571428571428571,1.8619790524531554,1.2377670541000998,2.6038645599905235,-0.6376929363358778,0.2666532538376764,0.24012417239833087,1.8029465836632452,0.14493039211513903,-1.8619790524531554,-1.0619157726769357,-0.612564352212519,0.6691171966342946,1.426627404384262
20.05,0.9547619047619048,-4.523809523809518,1.8410175268201545,1.223803017544449,2.604718629679577,-0.6379487474154186,0.266593130864628,0.24013905782499098,1.7770426759930569,0.14363958286571776,-1.8410175268201545,-1.052673693560513,-0.6010956243963306,0.6621818507947186,1.417065836800191
20.06,0.9552380952380952,-4.476190476190478,1.8201489097473988,1.209854584026118,2.6055763161621353,-0.6382049341915851,0.26653291548958163,0.2401537521748144,1.7511215880434694,0.14252250347501771,-1.8201489097473988,-1.0435334949310815,-0.589530736686561,0.655216337033071,1.4073870024991164
20.07,0.9557142857142857,-4.428571428571426,1.7991938968677013,1.1959240423266733,2.606428624102164,-0.6384607636808781,0.2664730526757605,0.24016882384732874,1.7252522985829133,0.1411465205669593,-1.7991938968677013,-1.0342517301713205,-0.5780985140062755,0.6482974278586129,1.3978410511636508
20.08,0.9561904761904761,-4.380952380952385,1.7782751130693053,1.1820104462319723,2.607284251179608,-0.638717132748898,0.26641313706094544,0.24018378678771948,1.699397926360735,0.13998860164115,-1.7782751130693053,-1.0250418494393898,-0.5665958323273435,0.6413416934311078,1.3882246102466134
20.09,0.9566666666666667,-4.333333333333334,1.7573635245505148,1.1681144940265682,2.6081385306446703,-0.6389733915260051,0.26635335462302934,0.24019883774420656,1.6735514833815746,0.13874010019714333,-1.7573635245505148,-1.0158223856825965,-0.5551260672478464,0.6343915314003912,1.3786144032426728
20.1,0.9571428571428572,-4.285714285714281,1.7364000374454513,1.1542372828855119,2.608990469852656,-0.6392296566379403,0.26629378581710206,0.2402141165286085,1.6477521619767899,0.13741566159832797,-1.7364000374454513,-1.006522615471639,-0.5437188416193894,0.6274549800599383,1.369077385993367
20.11,0.9576190476190476,-4.238095238095241,1.7155034154356819,1.1403779368466465,2.6098449595207454,-0.6394861767118079,0.26623416811711037,0.2402292497292699,1.6219381655935505,0.13620223601777948,-1.7155034154356819,-0.9973204733857988,-0.5322536443691739,0.6204908177175561,1.3594467690936085
20.12,0.9580952380952381,-4.190476190476189,1.694611875029417,1.1265376713980142,2.610697844768784,-0.6397425909162715,0.2661746976471499,0.24024450258828128,1.5961382777825994,0.13489423135013556,-1.694611875029417,-0.9880849790782076,-0.5208217898756695,0.6135348245457584,1.3498349415714817
20.13,0.9585714285714285,-4.142857142857148,1.6736759900934928,1.1127174177939523,2.6115491355934637,-0.6399990754270403,0.2661154148813047,0.24025993331330117,1.5703803346068579,0.1335472626073475,-1.6736759900934928,-0.9787962411355711,-0.5094359833062279,0.6065943685603647,1.3402745785217052
20.14,0.959047619047619,-4.095238095238097,1.6527121325335403,1.0989175315347912,2.6124007010227803,-0.6402558819199777,0.26605623238845055,0.2402754608480892,1.5446654310104169,0.13228146473660551,-1.6527121325335403,-0.9694869888131619,-0.4980560055919847,0.5996424373635234,1.330734855722615
20.15,0.9595238095238094,-4.047619047619055,1.6317762084344545,1.0851379792248677,2.6132519562657146,-0.6405126683873883,0.26599713114316714,0.2402910136978709,1.5189515018016797,0.130976925555637,-1.6317762084344545,-0.960193197745407,-0.48668175944118763,0.5926871152737379,1.321173983564039
20.16,0.96,-4.0000000000000036,1.6108444805362998,1.071379554094863,2.614103217730806,-0.6407695804983455,0.2659381179636756,0.24030661441603046,1.4932550376635545,0.12968613340247348,-1.6108444805362998,-0.9509054968390718,-0.4753126305230837,0.5857265724625416,1.3116062759100267
20.17,0.9604761904761906,-3.9523809523809406,1.5899510388694416,1.057642574847357,2.6149550190939017,-0.641026591529187,0.2658791505960609,0.24032220836129267,1.467560677230173,0.12841236652552102,-1.5899510388694416,-0.941641686685557,-0.4639267087666932,0.5787547751968436,1.3020031423360612
20.18,0.9609523809523809,-3.904761904761911,1.5690073067048838,1.0439284171596745,2.615804509298928,-0.6412835510682062,0.26582038578591083,0.24033799658866004,1.4419040371584257,0.1270462716280507,-1.5690073067048838,-0.9323252918689962,-0.4526096885727915,0.5717953566796607,1.2924619665985793
20.19,0.9614285714285715,-3.857142857142848,1.5480582031102919,1.0302374152252824,2.616653360579301,-0.6415406147455217,0.2657617462474766,0.2403538922290198,1.4162749483812798,0.12567322616559018,-1.5480582031102919,-0.922976906503381,-0.4413058060521835,0.5648400016532662,1.2829379645347583
20.2,0.9619047619047618,-3.809523809523818,1.527138435043185,1.0165698338032685,2.61750285235159,-0.6417977796192955,0.2657031461870456,0.2403697636402546,1.3906462565955735,0.1243201583636333,-1.527138435043185,-0.91367314820201,-0.4299932450280375,0.5578691036231653,1.2733752499378248
20.21,0.9623809523809524,-3.761904761904755,1.5062199230645557,1.0029267523376748,2.6183529599138433,-0.6420552216652098,0.26564462514316556,0.2403856879665048,1.3650461720638107,0.12304121657287226,-1.5062199230645557,-0.9043626292396412,-0.41866688803038343,0.5508936674818443,1.2638070593385287
20.22,0.9628571428571429,-3.7142857142857144,1.4852857246516749,0.9893090166133827,2.6192006729164956,-0.6423124689509601,0.2655862846217923,0.24040176479914074,1.3394631722327688,0.12162408456137808,-1.4852857246516749,-0.8950141580068793,-0.4074008611909763,0.5439314527313055,1.2542772384517509
20.23,0.9633333333333334,-3.6666666666666625,1.4643565267720704,0.9757172629831848,2.620049550129513,-0.6425700396319353,0.2655279905638827,0.2404178550373513,1.3139045771740188,0.12030730761716235,-1.4643565267720704,-0.8856843053135277,-0.3961153872883205,0.5369526961331195,1.2447280147441786
20.24,0.9638095238095238,-3.6190476190476217,1.4434259209520794,0.9621524022850042,2.6208967522998003,-0.6428274909466014,0.26546984562932135,0.24043406128710307,1.2883600231458958,0.11889168021923524,-1.4434259209520794,-0.876328085986311,-0.3848692526006947,0.5299832550582639,1.2351995951624284
20.25,0.9642857142857143,-3.57142857142857,1.4224887846170042,0.9486153575002917,2.6217445849219585,-0.6430852251344761,0.26541176978038444,0.24045031514442874,1.2628445854186987,0.11755210582697906,-1.4224887846170042,-0.8669758556873686,-0.37361848060407654,0.5229984098539697,1.225668449633699
20.26,0.9647619047619048,-3.523809523809518,1.4015523456498369,0.9351070490297194,2.622590466655614,-0.6433428032168713,0.2653538561658796,0.24046670039844958,1.237343304214189,0.11609662798315323,-1.4015523456498369,-0.8575853483112739,-0.3624083859523841,0.5160289738712853,1.2161628695140925
20.27,0.9652380952380952,-3.476190476190477,1.3806383520257093,0.9216282337432626,2.6234378541876078,-0.643600674807337,0.2652959550748737,0.2404830536958337,1.2118544113365992,0.11473912705242117,-1.3806383520257093,-0.8482382466257432,-0.3511724204538824,0.5090328667562316,1.206618049188668
20.28,0.9657142857142857,-3.4285714285714253,1.3597098804957408,0.9081802526357681,2.6242856139925004,-0.6438587917959698,0.2652381648391268,0.24049946252937862,1.1863940113231886,0.11344015218144321,-1.3597098804957408,-0.8388956729188823,-0.33993314603495417,0.5020516320352275,1.1970684552481847
20.29,0.9661904761904762,-3.3809523809523845,1.3387485547701417,0.8947644646568225,2.6251302096383045,-0.6441167207325551,0.2651805940898709,0.2405161069628188,1.1609683564447026,0.1119898565891786,-1.3387485547701417,-0.8294615486607926,-0.32876606119278673,0.4950864515782527,1.1875954726711546
20.3,0.9666666666666667,-3.3333333333333326,1.3178600669396245,0.881381111893515,2.6259770610603383,-0.6443748481681658,0.2651229639789928,0.24053261385654626,1.1355242837989943,0.11062356298490172,-1.3178600669396245,-0.8201217816219963,-0.3175505440458748,0.4880803141511958,1.1780322768172091
20.31,0.9671428571428571,-3.285714285714292,1.2969094533621939,0.8680325155756236,2.6268218751039263,-0.6446330428058711,0.26506555368154766,0.24054933709817528,1.1101314147343055,0.1092094220054518,-1.2969094533621939,-0.8107094884825972,-0.30639100366729455,0.481101564899733,1.1685403343607348
20.32,0.9676190476190476,-3.23809523809524,1.2759511770240262,0.8547195887013823,2.627665100200092,-0.6448911710507432,0.26500826024572727,0.24056618656131828,1.084759484660669,0.10771573308956395,-1.2759511770240262,-0.8012652472894288,-0.2952789436122538,0.4741005471463611,1.1590836132241211
20.33,0.968095238095238,-3.190476190476199,1.255040525641593,0.841443304047456,2.6285110935138687,-0.6451497128076389,0.2649509897112506,0.2405829388051172,1.0593918510494627,0.10638308598343027,-1.255040525641593,-0.7918836641119475,-0.2840858883761732,0.4671268777465487,1.149539304266245
20.34,0.9685714285714285,-3.1428571428571472,1.2340977899624295,0.8282057236588577,2.6293546606129183,-0.6454081308356653,0.26489387675551773,0.24059987008568384,1.0340538342844763,0.10493553459807181,-1.2340977899624295,-0.7824514212894096,-0.27296634545239673,0.46013548440204666,1.1400576190113032
20.35,0.9690476190476192,-3.0952380952380842,1.213175653534293,0.8150080275753386,2.6301990777626494,-0.6456667473251237,0.26483680210981597,0.24061679650479825,1.0087267904901998,0.1035417680710582,-1.213175653534293,-0.7730492814456924,-0.26183340168642877,0.45312538419473025,1.1305468842933486
20.36,0.9695238095238095,-3.0476190476190546,1.1922362313230517,0.801852188704395,2.6310414610069843,-0.6459252522302671,0.2647799186643365,0.2406338761209185,0.9834231352982448,0.10204546224124034,-1.1922362313230517,-0.7635998983432701,-0.25074313675751414,0.4461472397850441,1.1210721083312558
20.37,0.9700000000000001,-2.9999999999999916,1.1713283550288112,0.7887396090982869,2.6318852366290018,-0.6461840022800547,0.2647230358958295,0.24065091713529,0.9581262570592664,0.10062859832244975,-1.1713283550288112,-0.7541966353720175,-0.23962956263363644,0.4391350433208041,1.1115550205885283
20.38,0.9704761904761904,-2.952380952380962,1.150375611047616,0.7756727418607372,2.632727250665463,-0.6464428213865256,0.26466634683310825,0.24066815349839157,0.9328752767248538,0.09917100346956698,-1.150375611047616,-0.7447230538372929,-0.2285600008548827,0.4321429146535216,1.1020991794392643
20.39,0.970952380952381,-2.904761904761899,1.1294414345930592,0.7626531113005302,2.633569558419002,-0.6467017406183497,0.2646097237048367,0.24068539911870904,0.9076316138234786,0.09772500504949821,-1.1294414345930592,-0.7352756528077209,-0.21748757948064634,0.42514575166949786,1.0926184407342276
20.4,0.9714285714285713,-2.857142857142869,1.1085116185587718,0.7496829958989283,2.6344108993531723,-0.646960639536915,0.2645532132343855,0.24070273095787487,0.8824031806367483,0.09622728913833978,-1.1085116185587718,-0.7258126973650247,-0.2064393491644445,0.41814661627159744,1.0831487516903104
20.41,0.9719047619047619,-2.809523809523806,1.0875439949749044,0.7367649412471676,2.635248970716732,-0.6472192951539777,0.26449690931994596,0.24072027714612232,0.8572041420164211,0.09456176789830462,-1.0875439949749044,-0.7162799313678025,-0.19547630989887876,0.41115482634221934,1.0737546374642637
20.42,0.9723809523809525,-2.7619047619047543,1.0666677951045145,0.7239005082606902,2.6360946085172317,-0.6474789910952438,0.2644404063652882,0.2407375087485899,0.8320045465526116,0.0933477280607331,-1.0666677951045145,-0.7069128031560568,-0.18433675901329272,0.40411926971730683,1.0641804057314852
20.43,0.9728571428571429,-2.7142857142857135,1.054748760488744,0.7110933808442759,2.636933739317471,-0.6477380317680211,0.26438424513249004,0.24075510438467465,0.8068389142524612,0.09177220269342978,-1.0457225640204904,-0.6974065425021325,-0.1733522574980384,0.3971245193461703,1.054748760488744
20.44,0.9733333333333334,-2.6666666666666616,1.0452446750107702,0.6983456441969543,2.6377763196927644,-0.6479976697190396,0.2643280349742802,0.24077260452467428,0.7816908316167659,0.09042612220502289,-1.0248134719930357,-0.6879652334695341,-0.16229316975640007,0.39009577431972087,1.0452446750107702
20.45,0.9738095238095238,-2.619047619047621,1.035808122799442,0.6856606461327496,2.6386150305013802,-0.6482568970210131,0.26427205669927867,0.2407903130167346,0.75655908541572,0.08884886482003473,-1.003879216397363,-0.6784575242419821,-0.15132440860485818,0.383095606695405,1.035808122799442
20.46,0.9742857142857143,-2.571428571428569,1.0264180086140717,0.6730416127297675,2.6394528172496585,-0.6485162880958415,0.2642162159073511,0.24080816956303358,0.731470439729387,0.08727811079844994,-0.9829076701738049,-0.6689054562590946,-0.14038894700267868,0.3760899255381256,1.0264180086140717
20.47,0.9747619047619047,-2.523809523809528,1.016943877626475,0.6604913761578364,2.640292930826007,-0.6487759630801055,0.2641603514142797,0.2408259164688775,0.7063743448500137,0.08581671509806377,-0.9619942865795261,-0.6594317473106126,-0.1293983113295205,0.3690674358568069,1.016943877626475
20.48,0.9752380952380952,-2.4761904761904763,1.007476139661767,0.6480139674102738,2.6411328061992485,-0.6490357815072683,0.26410459873889675,0.2408437420935732,0.6813034893705217,0.08436914467100376,-0.941074865013114,-0.6499447004525094,-0.11841453090948306,0.36205238320803357,1.007476139661767
20.49,0.9757142857142856,-2.4285714285714355,0.9980614643264607,0.6356133862088899,2.6419705821978003,-0.6492955071045928,0.2640490001314002,0.2408617304159955,0.6562609391930208,0.08282517238287213,-0.9201320125762136,-0.6404072103924241,-0.1074879080178226,0.35503176614364307,0.9980614643264607
20.5,0.9761904761904762,-2.3809523809523836,0.9885930541644106,0.6232934794816869,2.6428097777253408,-0.6495554652922426,0.2639934317923657,0.24087967306389535,0.6312221370589288,0.08135592779048295,-0.8992214914988583,-0.6309201554355326,-0.09652917025341212,0.3480079264767788,0.9885930541644106
20.51,0.9766666666666668,-2.3333333333333206,0.9791735232927534,0.6110590717408461,2.6436470076123317,-0.6498153567613592,0.2639380292089713,0.24089777762203005,0.6062129235474556,0.07980126665361187,-0.8782879978619706,-0.6213798693686212,-0.08561878158150904,0.3409924625853433,0.9791735232927534
20.52,0.9771428571428571,-2.285714285714291,0.9697330565360707,0.5989147518967104,2.6444847199209707,-0.6500754066368626,0.26388268240761986,0.24091589685090542,0.5812159295697894,0.07827958913473321,-0.8573707119411744,-0.6118600530716334,-0.07470221788312692,0.33396500547351327,0.9697330565360707
20.53,0.9776190476190477,-2.238095238095228,0.9603213049375503,0.5868658783220372,2.645321341847362,-0.6503355003207236,0.2638274736683244,0.24093413484667917,0.55624701173147,0.07672424263112099,-0.8364349572594909,-0.6023106689178936,-0.06381596433321368,0.32694418616121546,0.9603213049375503
20.54,0.978095238095238,-2.1904761904761982,0.9509032144974672,0.5749178950238099,2.6461580486019085,-0.6505957349938676,0.26377234363475527,0.24095242012740767,0.5312960870553329,0.0751885410897879,-0.8155070016736987,-0.5927629726916961,-0.052930554035268695,0.31991729373936906,0.9509032144974672
20.55,0.9785714285714286,-2.1428571428571352,0.941497935479152,0.5630768185480184,2.646993683921758,-0.6508559238933185,0.26371732428860895,0.24097078794254256,0.5063590631054993,0.07359216051097128,-0.7945803870289869,-0.583205230399364,-0.042075277246078624,0.31288687179586994,0.941497935479152
20.56,0.9790476190476189,-2.0952380952381056,0.9320893701368904,0.5513491422633552,2.647830120627076,-0.6511164652368707,0.2636623986549343,0.2409892153728931,0.48145728392583464,0.07209452033345443,-0.7736409499212171,-0.5736412104901278,-0.031203606326457578,0.30586530348646335,0.9320893701368904
20.57,0.9795238095238096,-2.0476190476190426,0.9226736019303683,0.5397416838237656,2.648666227933879,-0.6513770274968037,0.26360754175509044,0.24100768065446526,0.45656379456218144,0.07057131967675989,-0.7527167975262206,-0.5640887936066652,-0.020346773613866276,0.2988268326072019,0.9226736019303683
20.58,0.9799999999999999,-2.000000000000013,0.9132606759891804,0.5282619379508855,2.649501169764573,-0.6516374796148436,0.26355279936858567,0.24102621437925897,0.43167637022851757,0.06896598158432354,-0.7318049462637366,-0.5545319892982792,-0.009516627095029762,0.2917946115903458,0.9132606759891804
20.59,0.9804761904761905,-1.9523809523809499,0.9038683532655911,0.5169180640503372,2.650335982950319,-0.6518981638651493,0.2634981674644435,0.24104485061253614,0.40682550784658655,0.06740398678057868,-0.7108750776577466,-0.5449467208503256,0.001306622283769876,0.28476251759144144,0.9038683532655911
20.6,0.980952380952381,-1.904761904761898,0.8945157405505499,0.5057187248355197,2.651169199084515,-0.6521588224490585,0.2634436918252702,0.2410636244957176,0.38200305306541615,0.06577757667276529,-0.6899196859559087,-0.5353253627790822,0.012086387854770564,0.2777410132344116,0.8945157405505499
20.61,0.9814285714285714,-1.8571428571428572,0.8850754128890914,0.4946728897205862,2.652005110184805,-0.6524198255134849,0.26338916236871257,0.24108227788252717,0.35717376480803864,0.06428393551476397,-0.6690268951761835,-0.5257872970173882,0.022925210930035966,0.2706843773997214,0.8850754128890914
20.62,0.981904761904762,-1.8095238095238053,0.875700617443731,0.4837910005014198,2.6528386509678645,-0.6526807523533343,0.2633348299917024,0.2411011249977699,0.3323817272890883,0.0626953442595779,-0.6480942830731307,-0.516181507983815,0.03370616000379911,0.26364859336927005,0.875700617443731
20.63,0.9823809523809524,-1.7619047619047645,0.8663066870157277,0.4730836088610247,2.653672359819695,-0.6529417738743453,0.26328056278311324,0.24111999260056557,0.3075987034038441,0.06111364157972421,-0.6271804488263699,-0.506593012139811,0.04448829347052374,0.25660589962999136,0.8663066870157277
20.64,0.9828571428571429,-1.7142857142857126,0.8569357888652984,0.4625624253678755,2.6545052375327924,-0.6532028667857437,0.26322641990798,0.2411389637839324,0.2828426045479393,0.059512348066070864,-0.6062509220177259,-0.4969824789333943,0.055245202023201934,0.24956678388114995,0.8569357888652984
20.65,0.9833333333333333,-1.6666666666666718,0.8475609361566994,0.45223982925734807,2.655338012996234,-0.6534640672096534,0.263172360178337,0.24115798786048884,0.25810329694961887,0.05791663200371833,-0.5853308747509667,-0.4873694224939773,0.06599878321340569,0.2425238693505749,0.8475609361566994
20.66,0.9838095238095238,-1.61904761904762,0.8381927296559288,0.44212919729070954,2.6561702135123415,-0.65372531109037,0.26311840028391187,0.24117707854194476,0.2333811455587531,0.05629780137210716,-0.5644074453698633,-0.47775643657812505,0.076730733195296,0.2354777135767483,0.8381927296559288
20.67,0.9842857142857143,-1.571428571428568,0.8288168658302952,0.43224482343478965,2.6570026945874856,-0.653986740489579,0.2630645163512446,0.24119621776332867,0.20867946622442624,0.05471571371029604,-0.5434940683505585,-0.4681393943443357,0.08747022548118988,0.22842821728688012,0.8288168658302952
20.68,0.9847619047619047,-1.5238095238095273,0.8194780125487577,0.422602090271536,2.6578338940950994,-0.6542482022936499,0.2630107778059098,0.24121548586299277,0.1840084968158351,0.053093651279767506,-0.5225536607731618,-0.4584903573815913,0.0981720292286381,0.2213863763500301,0.8194780125487577
20.69,0.9852380952380952,-1.4761904761904754,0.8101052955428178,0.4132171609725891,2.658665580235387,-0.6545097574629798,0.26295708131558715,0.24123474471486772,0.15933943820185537,0.05148405106625287,-0.5016453819666977,-0.4488725672156968,0.10888337124472791,0.2143325489224468,0.8101052955428178
20.7,0.9857142857142857,-1.4285714285714346,0.8007908086585358,0.4041075935762797,2.659495433880255,-0.6547713201307637,0.2629035592966042,0.2412541777771935,0.13470924103720083,0.04981659853522391,-0.48069951194196214,-0.43919512184137366,0.11954793483999193,0.20729291691865548,0.8007908086585358
20.71,0.9861904761904763,-1.3809523809523716,0.7913959478681232,0.3952915321170019,2.660327440294312,-0.6550331440671646,0.2628500065389121,0.241273508934971,0.11007057872813863,0.04824436756529771,-0.45981228189210244,-0.4295946871848755,0.13025946306417513,0.20022665253252026,0.7913959478681232
20.72,0.9866666666666666,-1.333333333333342,0.7820230956613994,0.38678863185837237,2.6611589452354467,-0.6552951109427241,0.2627965671808375,0.24129294035926047,0.08546266163165228,0.04668077454725861,-0.4389082063376515,-0.41997156580076966,0.14095293691156474,0.19315997684583586,0.7820230956613994
20.73,0.9871428571428572,-1.285714285714279,0.7727099780991065,0.37861937984570065,2.6619879541188123,-0.6555569325169273,0.26274331909679854,0.2413125512511184,0.060884717479603445,0.045000418390683805,-0.4179746102200288,-0.41028588527793897,0.15158902900460625,0.18611617519690427,0.7727099780991065
20.74,0.9876190476190475,-1.2380952380952492,0.7633705219705744,0.37080503378332896,2.6628177288740145,-0.6558189556466676,0.26269011541457676,0.24133216603085006,0.03631909752275231,0.04337063279369335,-0.3970590317871059,-0.400625778843533,0.1622372967073682,0.17905903849109173,0.7633705219705744
20.75,0.9880952380952381,-1.1904761904761862,0.7540368297424216,0.36336786561729684,2.6636468256874175,-0.6560809914502512,0.2626370117664364,0.24135184791124686,0.011768260546829445,0.04170665914362548,-0.37614645974602956,-0.39096137234054806,0.17286584234719182,0.1720011891510831,0.7540368297424216
20.76,0.9885714285714287,-1.1428571428571344,0.7447159650971757,0.35633082824746126,2.6644756133913887,-0.656343169352069,0.26258400947230026,0.24137161296960893,-0.012756064971031211,0.04005489985166033,-0.35522619984773574,-0.38128072775948096,0.18348315816263394,0.16494216411204743,0.7447159650971757
20.77,0.9890476190476191,-1.0952380952380936,0.7353841280439255,0.3497173371719072,2.665304202479894,-0.6566053944521756,0.2625310864464014,0.24139141441568215,-0.03727071781991498,0.03838848451036547,-0.334320756363915,-0.37160959735037524,0.19409388200013478,0.15788102322000785,0.7353841280439255
20.78,0.9895238095238096,-1.0476190476190417,0.7260685022573155,0.34355118664757656,2.666132321615917,-0.6568677399172006,0.2624782718991425,0.2414113042456093,-0.06175868379159066,0.036724659454945296,-0.3134038619842294,-0.36192186721135666,0.20468833403344266,0.1508207099870651,0.7260685022573155
20.79,0.99,-1.0000000000000009,0.7167452508333172,0.3378561174270568,2.666960765827753,-0.6571302743478278,0.26242552453540574,0.2414312349266195,-0.08622681911526486,0.035099008665540055,-0.29249251629122064,-0.35224003721866515,0.21528464987810025,0.1437502586596917,0.7167452508333172
20.8,0.9904761904761905,-0.952380952380949,0.7074431379884283,0.3326556189483296,2.6677879017846444,-0.6573927494790862,0.26237290770966853,0.2414512651200864,-0.11067734621198477,0.03340580240027702,-0.2715763070826327,-0.342536434339169,0.22584970738064314,0.13668986757426893,0.7074431379884283
20.81,0.9909523809523809,-0.9047619047619082,0.6981279326740752,0.3279724426477112,2.6686153107353743,-0.6576553749279852,0.26232035663248904,0.2414713269322133,-0.13511278638695945,0.03173802753340116,-0.2506721370485465,-0.33284306991585577,0.23641747277307612,0.12962188558072185,0.6981279326740752
20.82,0.9914285714285714,-0.8571428571428563,0.6888248330282787,0.3238283061554736,2.6694422443280272,-0.6579180932005941,0.2622679055524623,0.24149146652093714,-0.1595256074006457,0.030064400958407234,-0.22976156303515793,-0.32313936231698204,0.24696807507418317,0.12255126038462905,0.6888248330282787
20.83,0.9919047619047618,-0.8095238095238155,0.679529830362724,0.3202433716628046,2.6702686074886874,-0.6581808682552414,0.26221556131607915,0.24151168033240106,-0.18391919132760837,0.02837225951179967,-0.2088492878134951,-0.31342585086192587,0.2575032190607063,0.11548583645268895,0.679529830362724
20.84,0.9923809523809524,-0.7619047619047636,0.6702384322164079,0.31723582850204607,2.67109500414761,-0.6584438183976963,0.2621632993854335,0.2415319576312866,-0.20828877170964155,0.026708586390400413,-0.1879358256442698,-0.3037054654330018,0.2680344274738955,0.10841374712062812,0.6702384322164079
20.85,0.9928571428571429,-0.7142857142857117,0.6609469285717928,0.3148214415030882,2.671920715931827,-0.6587067513181273,0.26211113564811456,0.24155229249713703,-0.23264781119832767,0.02500188781009438,-0.16703269084760164,-0.29398345950385485,0.27854936670062,0.1013454261902691,0.6609469285717928
20.86,0.9933333333333333,-0.666666666666671,0.6516512391462781,0.31301316048082883,2.672746679215446,-0.6589698689885771,0.262059039435932,0.24157267172393226,-0.2569861620698499,0.0233304906958276,-0.14613147001143467,-0.2842676375396369,0.28906191887241306,0.09426475717217997,0.6516512391462781
20.87,0.9938095238095238,-0.6190476190476191,0.6423705744232677,0.3118207660199797,2.673571952901788,-0.6592330517927941,0.2620070610520042,0.24159313927474535,-0.281301401214884,0.0216410145454482,-0.12522212664283217,-0.27453453983827814,0.2995565517068366,0.08719312984666328,0.6423705744232677
20.88,0.9942857142857142,-0.5714285714285783,0.6330820718231989,0.3112505331119765,2.6743971015777124,-0.6594963056844472,0.2619551518843269,0.2416136455643482,-0.3056049375646519,0.01994550523423122,-0.10432712742457495,-0.26480834484450266,0.3100445972036514,0.08011172548014756,0.6330820718231989
20.89,0.9947619047619047,-0.5238095238095264,0.6238138960530382,0.31130512320996284,2.675221478744916,-0.6597596267438888,0.26190336203309933,0.2416342478899895,-0.32988323722670243,0.01823115310148893,-0.08342010281695567,-0.2550614872984358,0.32051116469873353,0.07303679585333178,0.6238138960530382
20.9,0.9952380952380951,-0.4761904761904856,0.6145490567354139,0.31198341649739036,2.676045624010811,-0.6600230552039185,0.2618516593940478,0.24165491157682745,-0.35414200853332023,0.016519877785747816,-0.06251416453751935,-0.2453108425085282,0.33096776970298336,0.06595800693620646,0.6145490567354139
