r,Phi,Phi_prime,phi,phi_prime,V,V_minus_Vfalse,action_density_4d,w_FWHM,R_peak
4.448185341055877,1.0266023448747432,-0.5254143842490306,-0.05596407332893236,-0.11723422983601793,0.514382269206682,-0.25738012749469263,-195.4097245265373,1.7517899927739728,5.860202508437851
4.448477019875828,1.0264490886733433,-0.5254414939194951,-0.05599827631453747,-0.11729075981780263,0.5144601540509903,-0.25730224265038426,-195.27656038376162,1.7517899927739728,5.860202508437851
4.448768698695779,1.0262958245666751,-0.5254685896696281,-0.056032495790951056,-0.11734730505395298,0.5145380417742599,-0.2572243549271147,-195.14333153313615,1.7517899927739728,5.860202508437851
4.44906037751573,1.0261425525587897,-0.5254956714930333,-0.05606673176263001,-0.11740386553948945,0.5146159323727836,-0.257146464328591,-195.0100379711645,1.7517899927739728,5.860202508437851
4.44935205633568,1.0259892726537383,-0.5255227393833144,-0.056100984234031225,-0.11746044126943245,0.5146938258428517,-0.25706857085852286,-194.8766796943636,1.7517899927739728,5.860202508437851
4.4496437351556315,1.02583598485557,-0.5255497933340753,-0.05613525320961188,-0.117517032238803,0.5147717221807546,-0.25699067452061997,-194.74325669925744,1.7517899927739728,5.860202508437851
4.449935413975583,1.0256826891683357,-0.5255768333389194,-0.056169538693828874,-0.1175736384426215,0.5148496213827793,-0.25691277531859524,-194.60976898238457,1.7517899927739728,5.860202508437851
4.450227092795533,1.025529385596087,-0.5256038593914504,-0.056203840691139116,-0.11763025987590844,0.514927523445211,-0.2568348732561636,-194.4762165402937,1.7517899927739728,5.860202508437851
4.450518771615484,1.025376074142873,-0.5256308714852722,-0.05623815920599979,-0.11768689653368443,0.5150054283643337,-0.25675696833704087,-194.34259936954427,1.7517899927739728,5.860202508437851
4.450810450435434,1.0252227548127586,-0.5256578696139755,-0.05627249424285857,-0.11774354841091222,0.5150833361364204,-0.25667906056495415,-194.20891746674621,1.7517899927739728,5.860202508437851
4.451102129255386,1.0250694276098347,-0.5256848537711273,-0.05630684580614057,-0.1178002155024372,0.5151612467577245,-0.25660114994365013,-194.07517082859738,1.7517899927739728,5.860202508437851
4.451393808075336,1.024916092538198,-0.5257118239502916,-0.05634121390026701,-0.11785689780308936,0.5152391602244932,-0.25652323647688136,-193.94135945182026,1.7517899927739728,5.860202508437851
4.451685486895287,1.0247627496019427,-0.5257387801450325,-0.056375598529659524,-0.11791359530769943,0.5153170765329734,-0.25644532016840116,-193.80748333314625,1.7517899927739728,5.860202508437851
4.451977165715238,1.024609398805165,-0.525765722348914,-0.056409999698739464,-0.1179703080110976,0.5153949956794097,-0.25636740102196487,-193.67354246931876,1.7517899927739728,5.860202508437851
4.452268844535189,1.0244560401519605,-0.5257926505554998,-0.05644441741192815,-0.11802703590811406,0.5154729176600443,-0.25628947904133026,-193.53953685709376,1.7517899927739728,5.860202508437851
4.45256052335514,1.0243026736464236,-0.5258195647583543,-0.056478851673647225,-0.11808377899357954,0.5155508424711188,-0.25621155423025577,-193.40546649323582,1.7517899927739728,5.860202508437851
4.452852202175091,1.0241492992926504,-0.5258464649510415,-0.05651330248831804,-0.11814053726232421,0.5156287701088712,-0.2561336265925034,-193.2713313745245,1.7517899927739728,5.860202508437851
4.453143880995041,1.0239959170947368,-0.525873351127125,-0.05654776986036191,-0.11819731070917826,0.5157067005695384,-0.2560556961318362,-193.1371314977495,1.7517899927739728,5.860202508437851
4.453435559814992,1.0238425270567775,-0.5259002232801693,-0.05658225379420049,-0.1182540993289724,0.5157846338493561,-0.25597776285201845,-193.00286685971005,1.7517899927739728,5.860202508437851
4.453727238634944,1.0236891291828683,-0.5259270814037382,-0.05661675429425511,-0.11831090311653687,0.5158625699445571,-0.25589982675681744,-192.8685374572195,1.7517899927739728,5.860202508437851
4.454018917454894,1.023535723477105,-0.5259539254913956,-0.0566512713649471,-0.1183677220667018,0.5159405088513725,-0.25582188785000204,-192.73414328710192,1.7517899927739728,5.860202508437851
4.454310596274844,1.0233823099435824,-0.5259807555367059,-0.05668580501069802,-0.11842455617429778,0.5160184505660317,-0.2557439461353429,-192.59968434619276,1.7517899927739728,5.860202508437851
4.454602275094795,1.0232288885863958,-0.5260075715332327,-0.05672035523592939,-0.11848140543415532,0.5160963950847631,-0.25566600161661146,-192.46516063133677,1.7517899927739728,5.860202508437851
4.4548939539147465,1.0230754594096412,-0.5260343734745403,-0.05675492204506254,-0.11853826984110463,0.5161743424037911,-0.25558805429758347,-192.33057213939472,1.7517899927739728,5.860202508437851
4.455185632734697,1.0229220224174138,-0.5260611613541926,-0.05678950544251883,-0.1185951493899759,0.51625229251934,-0.25551010418203457,-192.19591886723538,1.7517899927739728,5.860202508437851
4.455477311554648,1.022768577613809,-0.5260879351657536,-0.05682410543271989,-0.11865204407559982,0.5163302454276314,-0.2554321512737432,-192.06120081174052,1.7517899927739728,5.860202508437851
4.455768990374599,1.022615125002922,-0.5261146949027874,-0.056858722020087044,-0.11870895389280661,0.5164082011248854,-0.2553541955764892,-191.9264179698027,1.7517899927739728,5.860202508437851
4.4560606691945495,1.022461664588849,-0.5261414405588579,-0.05689335520904164,-0.11876587883642646,0.5164861596073198,-0.2552762370940548,-191.79157033832658,1.7517899927739728,5.860202508437851
4.456352348014501,1.0223081963756846,-0.5261681721275292,-0.056928005004005314,-0.11882281890129007,0.5165641208711506,-0.25519827583022403,-191.65665791422865,1.7517899927739728,5.860202508437851
4.456644026834452,1.0221547203675247,-0.5261948896023652,-0.05696267140939941,-0.11887977408222765,0.5166420849125921,-0.2551203117887825,-191.52168069443633,1.7517899927739728,5.860202508437851
4.456935705654402,1.022001236568465,-0.5262215929769302,-0.05699735442964524,-0.11893674437406938,0.5167200517278563,-0.2550423449735183,-191.38663867588886,1.7517899927739728,5.860202508437851
4.457227384474353,1.0218477449826,-0.5262482822447878,-0.05703205406916448,-0.11899372977164598,0.5167980213131539,-0.2549643753882207,-191.25153185553697,1.7517899927739728,5.860202508437851
4.457519063294304,1.0216942456140263,-0.5262749573995024,-0.05706677033237834,-0.11905073026978717,0.5168759936646931,-0.25488640303668153,-191.1163602303434,1.7517899927739728,5.860202508437851
4.457810742114255,1.0215407384668511,-0.5263016184346256,-0.057101503223699515,-0.11910774586326887,0.5169539687786723,-0.2548084279227023,-190.98112379731896,1.7517899927739728,5.860202508437851
4.458102420934205,1.0213872235452122,-0.5263282653436856,-0.05713625274751617,-0.11916477654674602,0.5170319466512682,-0.2547304500501064,-190.8458225535677,1.7517899927739728,5.860202508437851
4.458394099754156,1.0212337008532495,-0.5263548981202065,-0.05717101890821308,-0.11922182231485826,0.5171099272786537,-0.2546524694227209,-190.71045649621607,1.7517899927739728,5.860202508437851
4.458685778574107,1.0210801703951038,-0.5263815167577136,-0.057205801710174684,-0.1192788831622447,0.517187910656999,-0.2545744860443756,-190.57502562240217,1.7517899927739728,5.860202508437851
4.458977457394058,1.0209266321749164,-0.5264081212497308,-0.0572406011577854,-0.11933595908354448,0.5172658967824719,-0.25449649991890266,-190.43952992927805,1.7517899927739728,5.860202508437851
4.459269136214009,1.020773086196827,-0.5264347115897834,-0.057275417255430006,-0.11939305007339723,0.5173438856512399,-0.2544185110501347,-190.3039694140042,1.7517899927739728,5.860202508437851
4.45956081503396,1.020619532464977,-0.5264612877713956,-0.05731025000749293,-0.11945015612644207,0.5174218772594672,-0.2543405194419074,-190.16834407375538,1.7517899927739728,5.860202508437851
4.45985249385391,1.020465970983507,-0.5264878497880924,-0.05734509941835862,-0.11950727723731812,0.5174998716033163,-0.25426252509805825,-190.03265390571775,1.7517899927739728,5.860202508437851
4.4601441726738615,1.0203124017565572,-0.5265143976333984,-0.057379965492411825,-0.11956441340066502,0.5175778686789483,-0.2541845280224263,-189.89689890708885,1.7517899927739728,5.860202508437851
4.460435851493812,1.0201588247882691,-0.526540931300838,-0.057414848234036885,-0.11962156461112171,0.5176558684825213,-0.25410652821885327,-189.76107907507938,1.7517899927739728,5.860202508437851
4.460727530313763,1.0200052400827824,-0.5265674507839363,-0.05744974764761854,-0.11967873086332784,0.5177338710101933,-0.2540285256911813,-189.62519440690943,1.7517899927739728,5.860202508437851
4.461019209133713,1.0198516476442387,-0.5265939560762175,-0.05748466373754114,-0.11973591215192234,0.517811876258118,-0.2539505204432566,-189.4892448998146,1.7517899927739728,5.860202508437851
4.4613108879536645,1.0196980474767778,-0.5266204471712067,-0.05751959650818944,-0.11979310847154487,0.5178898842224491,-0.2538725124789255,-189.3532305510389,1.7517899927739728,5.860202508437851
4.461602566773616,1.0195444395845408,-0.5266469240624284,-0.05755454596394787,-0.11985031981683453,0.5179678948993377,-0.2537945018020369,-189.2171513578401,1.7517899927739728,5.860202508437851
4.461894245593566,1.0193908239716687,-0.526673386743407,-0.05758951210920087,-0.11990754618243046,0.5180459082849324,-0.25371648841644223,-189.08100731748863,1.7517899927739728,5.860202508437851
4.462185924413517,1.0192372006423012,-0.5266998352076676,-0.05762449494833321,-0.11996478756297228,0.5181239243753805,-0.2536384723259941,-188.94479842726517,1.7517899927739728,5.860202508437851
4.462477603233468,1.0190835696005802,-0.5267262694487346,-0.057659494485729317,-0.12002204395309912,0.518201943166827,-0.2535604535345476,-188.8085246844639,1.7517899927739728,5.860202508437851
4.462769282053419,1.0189299308506454,-0.5267526894601327,-0.05769451072577363,-0.1200793153474501,0.5182799646554155,-0.2534824320459591,-188.67218608638922,1.7517899927739728,5.860202508437851
4.46306096087337,1.0187762843966381,-0.5267790952353865,-0.0577295436728509,-0.12013660174066486,0.5183579888372871,-0.25340440786408747,-188.53578263035914,1.7517899927739728,5.860202508437851
4.463352639693321,1.0186226302426986,-0.5268054867680207,-0.057764593331345586,-0.12019390312738251,0.5184360157085809,-0.2533263809927937,-188.39931431370348,1.7517899927739728,5.860202508437851
4.463644318513271,1.0184689683929677,-0.5268318640515602,-0.057799659705642104,-0.12025121950224218,0.5185140452654344,-0.25324835143594016,-188.26278113376316,1.7517899927739728,5.860202508437851
4.463935997333222,1.0183152988515862,-0.5268582270795295,-0.057834742800125225,-0.12030855085988351,0.5185920775039828,-0.25317031919739175,-188.1261830878921,1.7517899927739728,5.860202508437851
4.464227676153173,1.0181616216226947,-0.526884575845453,-0.057869842619179275,-0.12036589719494543,0.51867011242036,-0.2530922842810146,-187.98952017345525,1.7517899927739728,5.860202508437851
4.464519354973124,1.0180079367104335,-0.5269109103428556,-0.05790495916718902,-0.1204232585020674,0.518748150010697,-0.2530142466906776,-187.8527923878308,1.7517899927739728,5.860202508437851
4.464811033793074,1.0178542441189564,-0.5269372305652507,-0.057940092448529976,-0.12048063477583616,0.5188261902711152,-0.2529362064302594,-187.71599972844405,1.7517899927739728,5.860202508437851
4.465102712613025,1.0177005438524442,-0.5269635365061272,-0.057975242467552986,-0.12053802601071699,0.518904233197715,-0.25285816350365964,-187.57914219281471,1.7517899927739728,5.860202508437851
4.465394391432977,1.0175468359150839,-0.5269898281589706,-0.05801040922860423,-0.1205954322011572,0.5189822787865905,-0.25278011791478405,-187.44221977848844,1.7517899927739728,5.860202508437851
4.465686070252927,1.0173931203110613,-0.5270161055172666,-0.058045592736029925,-0.1206528533416041,0.5190603270338346,-0.25270206966753994,-187.3052324830225,1.7517899927739728,5.860202508437851
4.465977749072878,1.0172393970445628,-0.527042368574501,-0.05808079299417659,-0.12071028942650547,0.5191383779355385,-0.25262401876583607,-187.16818030398576,1.7517899927739728,5.860202508437851
4.466269427892829,1.0170856661197742,-0.5270686173241594,-0.05811601000739042,-0.12076774045030866,0.5192164314877901,-0.2525459652135845,-187.03106323896148,1.7517899927739728,5.860202508437851
4.4665611067127795,1.0169319275408828,-0.5270948517597275,-0.058151243780017646,-0.12082520640746092,0.5192944876866765,-0.25246790901469807,-186.893881285543,1.7517899927739728,5.860202508437851
4.466852785532731,1.0167781813120733,-0.5271210718746909,-0.05818649431640476,-0.12088268729241008,0.519372546528283,-0.25238985017309157,-186.75663444133613,1.7517899927739728,5.860202508437851
4.467144464352681,1.0166244274375331,-0.5271472776625353,-0.05822176162089788,-0.12094018309960328,0.5194506080086916,-0.252311788692683,-186.61932270396147,1.7517899927739728,5.860202508437851
4.467436143172632,1.0164706659214473,-0.5271734691167465,-0.05825704569784352,-0.12099769382348834,0.5195286721239839,-0.2522337245773907,-186.4819460710483,1.7517899927739728,5.860202508437851
4.4677278219925824,1.016316896768003,-0.5271996462308097,-0.058292346551587784,-0.12105521945851234,0.5196067388702381,-0.25215565783113647,-186.34450454024167,1.7517899927739728,5.860202508437851
4.468019500812534,1.0161631199813859,-0.5272258089982113,-0.05832766418647719,-0.12111275999912316,0.519684808243531,-0.25207758845784356,-186.20699810919743,1.7517899927739728,5.860202508437851
4.468311179632485,1.0160093355657818,-0.5272519574124365,-0.058362998606857945,-0.12117031543976804,0.5197628802399381,-0.2519995164614365,-186.06942677558322,1.7517899927739728,5.860202508437851
4.468602858452435,1.0158555435253782,-0.5272780914669709,-0.05839834981707625,-0.12122788577489432,0.5198409548555314,-0.2519214418458432,-185.93179053708045,1.7517899927739728,5.860202508437851
4.468894537272386,1.0157017438643596,-0.5273042111553004,-0.05843371782147864,-0.12128547099894979,0.5199190320863828,-0.2518433646149918,-185.79408939138128,1.7517899927739728,5.860202508437851
4.4691862160923375,1.0155479365869133,-0.5273303164709104,-0.058469102624411295,-0.12134307110638175,0.5199971119285604,-0.25176528477281424,-185.65632333619212,1.7517899927739728,5.860202508437851
4.469477894912288,1.0153941216972255,-0.527356407407287,-0.05850450423022044,-0.12140068609163752,0.5200751943781308,-0.2516872023232438,-185.5184923692311,1.7517899927739728,5.860202508437851
4.469769573732239,1.0152402991994818,-0.5273824839579155,-0.05853992264325259,-0.1214583159491649,0.520153279431159,-0.2516091172702156,-185.38059648822892,1.7517899927739728,5.860202508437851
4.47006125255219,1.0150864690978687,-0.5274085461162817,-0.05857535786785395,-0.12151596067341118,0.5202313670837082,-0.2515310296176664,-185.2426356909277,1.7517899927739728,5.860202508437851
4.47035293137214,1.0149326313965725,-0.5274345938758713,-0.05861080990837074,-0.12157362025882365,0.5203094573318391,-0.2514529393695355,-185.10460997508287,1.7517899927739728,5.860202508437851
4.470644610192091,1.0147787860997795,-0.5274606272301698,-0.058646278769149345,-0.12163129469984998,0.5203875501716102,-0.2513748465297644,-184.96651933846275,1.7517899927739728,5.860202508437851
4.470936289012042,1.0146249332116752,-0.5274866461726632,-0.058681764454536205,-0.1216889839909378,0.5204656455990786,-0.251296751102296,-184.82836377884752,1.7517899927739728,5.860202508437851
4.471227967831993,1.0144710727364463,-0.527512650696837,-0.058717266968877524,-0.12174668812653443,0.5205437436102988,-0.2512186530910758,-184.69014329402984,1.7517899927739728,5.860202508437851
4.471519646651943,1.014317204678279,-0.5275386407961766,-0.0587527863165195,-0.12180440710108699,0.520621844201324,-0.25114055250005063,-184.55185788181495,1.7517899927739728,5.860202508437851
4.4718113254718945,1.0141633290413707,-0.5275646164641574,-0.058788322501800036,-0.12186214090899371,0.520699947368197,-0.25106244933317756,-184.4135075400546,1.7517899927739728,5.860202508437851
4.472103004291846,1.0140094458299491,-0.5275905776942297,-0.05882387552903055,-0.12191988954452843,0.520778053106939,-0.25098434359443555,-184.27509226669875,1.7517899927739728,5.860202508437851
4.472394683111796,1.0138555550482464,-0.5276165244798405,-0.05885944540251764,-0.12197765300194592,0.5208561614135646,-0.25090623528781,-184.13661205972397,1.7517899927739728,5.860202508437851
4.472686361931747,1.0137016567004942,-0.5276424568144372,-0.05889503212656828,-0.12203543127550152,0.5209342722840878,-0.25082812441728675,-183.99806691711737,1.7517899927739728,5.860202508437851
4.472978040751698,1.0135477507909243,-0.5276683746914667,-0.05893063570548906,-0.12209322435945003,0.5210123857145197,-0.2507500109868549,-183.85945683688155,1.7517899927739728,5.860202508437851
4.473269719571649,1.0133938373237692,-0.5276942781043757,-0.05896625614358663,-0.12215103224804622,0.5210905017008692,-0.25067189500050535,-183.7207818170305,1.7517899927739728,5.860202508437851
4.4735613983916,1.0132399163032604,-0.5277201670466121,-0.05900189344516792,-0.1222088549355454,0.5211686202391443,-0.25059377646223024,-183.58204185558998,1.7517899927739728,5.860202508437851
4.47385307721155,1.01308598773363,-0.527746041511622,-0.05903754761453945,-0.12226669241620221,0.5212467413253493,-0.25051565537602527,-183.44323695060163,1.7517899927739728,5.860202508437851
4.474144756031501,1.0129320516191098,-0.5277719014928531,-0.05907321865600816,-0.12232454468427195,0.5213248649554885,-0.2504375317458861,-183.30436710011557,1.7517899927739728,5.860202508437851
4.474436434851452,1.0127781079639329,-0.5277977469837523,-0.059108906573880564,-0.12238241173400924,0.5214029911255611,-0.2503594055758135,-183.1654323022004,1.7517899927739728,5.860202508437851
4.474728113671403,1.0126241567723293,-0.5278235779777666,-0.059144611372463615,-0.12244029355966943,0.5214811198315683,-0.2502812768698063,-183.02643255493072,1.7517899927739728,5.860202508437851
4.475019792491354,1.012470198048532,-0.5278493944683431,-0.059180333056063926,-0.12249819015550725,0.5215592510695062,-0.2502031456318684,-182.88736785639907,1.7517899927739728,5.860202508437851
4.475311471311304,1.0123162317967735,-0.5278751964489287,-0.059216071628988134,-0.12255610151577756,0.5216373848353695,-0.2501250118660051,-182.74823820470968,1.7517899927739728,5.860202508437851
4.475603150131255,1.0121622580212848,-0.5279009839129709,-0.059251827095543164,-0.12261402763473564,0.5217155211251518,-0.25004687557622274,-182.60904359797783,1.7517899927739728,5.860202508437851
4.475894828951207,1.0120082767262981,-0.5279267568539162,-0.059287599460035645,-0.12267196850663627,0.5217936599348438,-0.24996873676653075,-182.4697840343341,1.7517899927739728,5.860202508437851
4.476186507771157,1.0118542879160461,-0.527952515265212,-0.0593233887267722,-0.12272992412573427,0.5218718012604338,-0.24989059544094083,-182.33045951192156,1.7517899927739728,5.860202508437851
4.476478186591108,1.0117002915947597,-0.5279782591403055,-0.05935919490005979,-0.12278789448628495,0.5219499450979093,-0.24981245160346532,-182.19107002889353,1.7517899927739728,5.860202508437851
4.476769865411059,1.0115462877666714,-0.5280039884726435,-0.05939501798420501,-0.1228458795825431,0.5220280914432549,-0.24973430525811968,-182.05161558341922,1.7517899927739728,5.860202508437851
4.4770615442310095,1.011392276436014,-0.5280297032556729,-0.05943085798351451,-0.12290387940876352,0.5221062402924526,-0.24965615640892203,-181.912096173681,1.7517899927739728,5.860202508437851
4.47735322305096,1.011238257607018,-0.5280554034828412,-0.0594667149022951,-0.12296189395920132,0.5221843916414838,-0.2495780050598908,-181.77251179787064,1.7517899927739728,5.860202508437851
4.477644901870911,1.0110842312839154,-0.5280810891475952,-0.05950258874485363,-0.12301992322811167,0.5222625454863273,-0.24949985121504725,-181.6328624541955,1.7517899927739728,5.860202508437851
4.477936580690862,1.010930197470939,-0.5281067602433821,-0.05953847951549673,-0.12307796720974938,0.5223407018229589,-0.2494216948784157,-181.49314814087637,1.7517899927739728,5.860202508437851
4.4782282595108125,1.010776156172321,-0.5281324167636487,-0.059574387218531005,-0.12313602589836922,0.5224188606473531,-0.2493435360540215,-181.353368856146,1.7517899927739728,5.860202508437851
4.478519938330764,1.0106221073922923,-0.5281580587018424,-0.05961031185826342,-0.1231940992882264,0.522497021955483,-0.2492653747458916,-181.21352459824914,1.7517899927739728,5.860202508437851
4.478811617150715,1.0104680511350963,-0.5281836860514001,-0.059646253438992186,-0.12325218737352871,0.522575185743311,-0.24918721095806362,-181.0736153654779,1.7517899927739728,5.860202508437851
4.479103295970665,1.0103139874050069,-0.5282092988057342,-0.05968221196498827,-0.12331029014835848,0.5226533520067771,-0.2491090446945975,-180.93364115622438,1.7517899927739728,5.860202508437851
4.479394974790616,1.0101599162063009,-0.5282348969582539,-0.059718187440517705,-0.12336840760677792,0.522731520741816,-0.24903087595955864,-180.79360196890727,1.7517899927739728,5.860202508437851
4.4796866536105675,1.0100058375432561,-0.528260480502368,-0.05975417986984618,-0.12342653974284873,0.5228096919443599,-0.2489527047570147,-180.65349780195933,1.7517899927739728,5.860202508437851
4.479978332430518,1.0098517514201524,-0.5282860494314852,-0.05979018925723937,-0.12348468655063254,0.5228878656103383,-0.2488745310910363,-180.51332865382787,1.7517899927739728,5.860202508437851
4.480270011250469,1.0096976578412657,-0.5283116037390145,-0.05982621560696331,-0.12354284802419158,0.5229660417356803,-0.2487963549656943,-180.37309452296978,1.7517899927739728,5.860202508437851
4.480561690070419,1.0095435568108755,-0.5283371434183646,-0.05986225892328357,-0.12360102415758735,0.5230442203163111,-0.24871817638506344,-180.23279540785924,1.7517899927739728,5.860202508437851
4.4808533688903704,1.0093894483332586,-0.5283626684629449,-0.05989831921046616,-0.12365921494488206,0.5231224013481554,-0.24863999535321923,-180.09243130698042,1.7517899927739728,5.860202508437851
4.481145047710321,1.0092353324126944,-0.5283881788661635,-0.05993439647277668,-0.12371742038013722,0.5232005848271337,-0.24856181187424087,-179.95200221883448,1.7517899927739728,5.860202508437851
4.481436726530272,1.009081209053459,-0.5284136746214299,-0.05997049071448112,-0.12377564045741503,0.5232787707491673,-0.2484836259522073,-179.81150814193083,1.7517899927739728,5.860202508437851
4.481728405350223,1.0089270782598323,-0.5284391557221527,-0.060006601939845194,-0.12383387517077714,0.5233569591101724,-0.24840543759120215,-179.67094907479722,1.7517899927739728,5.860202508437851
4.482020084170173,1.0087729400360919,-0.5284646221617407,-0.06004273015313457,-0.12389212451428525,0.5234351499060653,-0.24832724679530926,-179.53032501597178,1.7517899927739728,5.860202508437851
4.482311762990125,1.0086187943865146,-0.5284900739336031,-0.06007887535861527,-0.12395038848200157,0.5235133431327598,-0.24824905356861482,-179.3896359640054,1.7517899927739728,5.860202508437851
4.482603441810076,1.0084646413153797,-0.5285155110311485,-0.060115037560553,-0.12400866706798777,0.5235915387861663,-0.24817085791520832,-179.24888191746524,1.7517899927739728,5.860202508437851
4.482895120630026,1.0083104808269652,-0.5285409334477857,-0.060151216763213416,-0.12406696026630552,0.5236697368621944,-0.24809265983918016,-179.10806287492952,1.7517899927739728,5.860202508437851
4.483186799449977,1.008156312925548,-0.5285663411769239,-0.06018741297086258,-0.12412526807101702,0.5237479373567521,-0.24801445934462252,-178.96717883498874,1.7517899927739728,5.860202508437851
4.4834784782699275,1.0080021376154074,-0.5285917342119717,-0.06022362618776603,-0.12418359047618378,0.5238261402657429,-0.24793625643563166,-178.8262297962512,1.7517899927739728,5.860202508437851
4.483770157089879,1.0078479549008208,-0.528617112546338,-0.060259856418189796,-0.12424192747586803,0.5239043455850709,-0.24785805111630366,-178.6852157573334,1.7517899927739728,5.860202508437851
4.484061835909829,1.007693764786066,-0.5286424761734317,-0.06029610366639946,-0.12430027906413124,0.523982553310637,-0.24777984339073755,-178.54413671686774,1.7517899927739728,5.860202508437851
4.48435351472978,1.0075395672754215,-0.528667825086662,-0.060332367936661024,-0.1243586452350356,0.5240607634383394,-0.24770163326303518,-178.40299267350056,1.7517899927739728,5.860202508437851
4.484645193549731,1.0073853623731646,-0.5286931592794372,-0.060368649233240215,-0.12441702598264284,0.524138975964075,-0.2476234207372996,-178.26178362589044,1.7517899927739728,5.860202508437851
4.484936872369682,1.0072311500835744,-0.5287184787451665,-0.06040494756040268,-0.12447542130101458,0.5242171908837377,-0.24754520581763684,-178.12050957271018,1.7517899927739728,5.860202508437851
4.485228551189633,1.0070769304109277,-0.5287437834772588,-0.06044126292241446,-0.12453383118421306,0.5242954081932213,-0.2474669885081533,-177.97917051264417,1.7517899927739728,5.860202508437851
4.485520230009584,1.0069227033595034,-0.5287690734691228,-0.06047759532354124,-0.12459225562629991,0.5243736278884149,-0.24738876881295968,-177.83776644439308,1.7517899927739728,5.860202508437851
4.485811908829534,1.00676846893359,-0.5287943487141582,-0.06051394476804051,-0.12465069462129225,0.5244518499651999,-0.2473105467361747,-177.6962973667003,1.7517899927739728,5.860202508437851
4.4861035876494855,1.0066142271375056,-0.5288196092057399,-0.06055031126014188,-0.12470914816308107,0.5245300744194346,-0.24723232228194003,-177.55476327841188,1.7517899927739728,5.860202508437851
4.486395266469437,1.0064599779755752,-0.5288448549372393,-0.06058669480406875,-0.1247676162455344,0.5246083012469698,-0.2471540954544048,-177.41316417840454,1.7517899927739728,5.860202508437851
4.486686945289387,1.0063057214521234,-0.5288700859020271,-0.06062309540404451,-0.12482609886252022,0.5246865304436553,-0.24707586625771927,-177.2715000655677,1.7517899927739728,5.860202508437851
4.486978624109338,1.0061514575714734,-0.528895302093475,-0.060659513064292896,-0.12488459600790713,0.5247647620053387,-0.24699763469603586,-177.12977093880434,1.7517899927739728,5.860202508437851
4.487270302929288,1.0059971863379509,-0.5289205035049535,-0.06069594778903721,-0.12494310767556295,0.5248429959278643,-0.24691940077351027,-176.9879767970332,1.7517899927739728,5.860202508437851
4.48756198174924,1.0058429077558786,-0.5289456901298343,-0.060732399582501165,-0.12500163385935625,0.5249212322070764,-0.24684116449429816,-176.84611763918292,1.7517899927739728,5.860202508437851
4.48785366056919,1.0056886218295824,-0.5289708619614883,-0.06076886844890807,-0.12506017455315482,0.5249994708388148,-0.24676292586255977,-176.70419346419985,1.7517899927739728,5.860202508437851
4.488145339389141,1.0055343285633858,-0.5289960189932865,-0.060805354392481636,-0.1251187297508273,0.5250777118189188,-0.24668468488245576,-176.56220427104157,1.7517899927739728,5.860202508437851
4.488437018209092,1.005380027961613,-0.5290211612186004,-0.06084185741744529,-0.12517729944624162,0.5251559551432249,-0.2466064415581497,-176.42015005868038,1.7517899927739728,5.860202508437851
4.4887286970290425,1.005225720028589,-0.5290462886308007,-0.0608783775280224,-0.12523588363326585,0.5252342008075671,-0.24652819589380748,-176.27803082610288,1.7517899927739728,5.860202508437851
4.489020375848994,1.0050714047686375,-0.5290714012232588,-0.06091491472843673,-0.12529448230576853,0.5253124488077784,-0.2464499478935962,-176.13584657230774,1.7517899927739728,5.860202508437851
4.489312054668945,1.004917082186083,-0.5290964989893459,-0.06095146902291167,-0.12535309545761772,0.5253906991396893,-0.2463716975616853,-175.99359729630766,1.7517899927739728,5.860202508437851
4.489603733488895,1.0047627522852507,-0.5291215819224327,-0.06098804041567061,-0.12541172308268142,0.5254689517991267,-0.24629344490224792,-175.85128299713196,1.7517899927739728,5.860202508437851
4.489895412308846,1.004608415070463,-0.5291466500158909,-0.0610246289109373,-0.1254703651748281,0.5255472067819176,-0.246215189919457,-175.7089036738195,1.7517899927739728,5.860202508437851
4.490187091128797,1.0044540705460465,-0.5291717032630912,-0.061061234512935006,-0.1255290217279257,0.5256254640838851,-0.24613693261748948,-175.56645932542662,1.7517899927739728,5.860202508437851
4.490478769948748,1.0042997187163238,-0.529196741657405,-0.06109785722588748,-0.12558769273584278,0.5257037237008512,-0.24605867300052342,-175.42394995102126,1.7517899927739728,5.860202508437851
4.490770448768698,1.0041453595856202,-0.5292217651922032,-0.06113449705401801,-0.12564637819244712,0.525781985628635,-0.2459804110727396,-175.2813755496861,1.7517899927739728,5.860202508437851
4.491062127588649,1.0039909931582593,-0.5292467738608573,-0.06117115400155032,-0.1257050780916073,0.5258602498630544,-0.24590214683832023,-175.13873612051677,1.7517899927739728,5.860202508437851
4.4913538064086005,1.0038366194385657,-0.5292717676567381,-0.061207828072707825,-0.12576379242719135,0.5259385163999238,-0.24582388030145075,-174.99603166262455,1.7517899927739728,5.860202508437851
4.491645485228551,1.0036822384308643,-0.5292967465732168,-0.061244519271713906,-0.12582252119306725,0.5260167852350568,-0.2457456114663178,-174.85326217513284,1.7517899927739728,5.860202508437851
4.491937164048502,1.0035278501394789,-0.5293217106036647,-0.06128122760279231,-0.12588126438310365,0.5260950563642638,-0.2456673403371108,-174.71042765717988,1.7517899927739728,5.860202508437851
4.492228842868453,1.0033734545687334,-0.5293466597414527,-0.06131795307016643,-0.12594002199116847,0.526173329783354,-0.24558906691802063,-174.56752810791684,1.7517899927739728,5.860202508437851
