scale_ratio_Lambda_over_M,log_interval,sign,N_eff,mismatch_pct,below_1pct_flavor_window
12.696351276599735,2.541314651130552,suppression,20.623735471589374,-1.7917358495744162,True
12.696351276599735,2.541314651130552,enhancement,21.383817736678854,1.8277035079945492,False
12.89341296525715,2.5567165581071007,suppression,20.62147778836611,-1.8024867220661434,True
12.89341296525715,2.5567165581071007,enhancement,21.386167254821594,1.8388916896266316,False
13.093533273536101,2.5721184650836495,suppression,20.61922037681089,-1.8132363009005226,True
13.093533273536101,2.5721184650836495,enhancement,21.388517056273535,1.8500812203501749,False
13.29675967466212,2.5875203720601982,suppression,20.616963236889404,-1.8239845862409343,True
13.29675967466212,2.5875203720601982,enhancement,21.39086714107051,1.8612721003357535,False
13.50314037869873,2.602922279036747,suppression,20.61470636856734,-1.834731578250759,True
13.50314037869873,2.602922279036747,enhancement,21.39321750924833,1.8724643297539645,False
13.712724343984002,2.6183241860132958,suppression,20.61244977181039,-1.845477277093388,True
13.712724343984002,2.6183241860132958,enhancement,21.395568160842835,1.8836579087754046,False
13.925561288744627,2.6337260929898445,suppression,20.610193446584255,-1.8562216829321243,True
13.925561288744627,2.6337260929898445,enhancement,21.397919095889865,1.8948528375707818,False
14.141701702890233,2.6491279999663937,suppression,20.607937392854637,-1.8669647959302926,True
14.141701702890233,2.6491279999663937,enhancement,21.400270314425264,1.9060491163107818,False
14.36119685999078,2.6645299069429424,suppression,20.60568161058724,-1.8777066162512401,True
14.36119685999078,2.6645299069429424,enhancement,21.40262181648487,1.9172467451660458,False
14.584098829439856,2.679931813919491,suppression,20.603426099747782,-1.8884471440581807,True
14.584098829439856,2.679931813919491,enhancement,21.404973602104548,1.9284457243073705,False
14.810460488806747,2.69533372089604,suppression,20.601170860301977,-1.8991863795143948,True
14.810460488806747,2.69533372089604,enhancement,21.40732567132014,1.9396460539054416,False
15.040335536380244,2.7107356278725887,suppression,20.598915892215544,-1.9099243227831186,True
15.040335536380244,2.7107356278725887,enhancement,21.409678024167512,1.9508477341310115,False
15.273778503907133,2.7261375348491375,suppression,20.596661195454207,-1.9206609740275882,True
15.273778503907133,2.7261375348491375,enhancement,21.412030660682532,1.9620507651549213,False
15.510844769528397,2.741539441825686,suppression,20.5944067699837,-1.9313963334109507,True
15.510844769528397,2.741539441825686,enhancement,21.414383580901067,1.9732551471479454,False
15.751590570916221,2.756941348802235,suppression,20.59215261576975,-1.9421304010964313,True
15.751590570916221,2.756941348802235,enhancement,21.416736784858987,1.9844608802808805,False
15.996073018614878,2.772343255778784,suppression,20.5898987327781,-1.9528631772471439,True
15.996073018614878,2.772343255778784,enhancement,21.419090272592182,1.9956679647246789,False
16.24435010958867,2.787745162755333,suppression,20.587645120974493,-1.9635946620262246,True
16.24435010958867,2.787745162755333,enhancement,21.42144404413653,2.006876400650137,False
16.496480740980207,2.803147069731882,suppression,20.585391780324674,-1.9743248555967874,True
16.496480740980207,2.803147069731882,enhancement,21.423798099527914,2.018086188228163,False
16.752524724082154,2.8185489767084304,suppression,20.583138710794397,-1.985053758121913,True
16.752524724082154,2.8185489767084304,enhancement,21.426152438802234,2.0292973276296866,False
17.012542798525892,2.8339508836849796,suppression,20.580885912349416,-1.995781369764682,True
17.012542798525892,2.8339508836849796,enhancement,21.428507061995386,2.04050981902566,False
17.276596646690365,2.8493527906615284,suppression,20.57863338495549,-2.0065076906881307,True
17.276596646690365,2.8493527906615284,enhancement,21.430861969143272,2.0517236625870128,False
17.544748908334597,2.864754697638077,suppression,20.576381128578387,-2.0172327210553065,True
17.544748908334597,2.864754697638077,enhancement,21.4332171602818,2.062938858484764,False
17.817063195457308,2.880156604614626,suppression,20.574129143183875,-2.027956461029168,True
17.817063195457308,2.880156604614626,enhancement,21.435572635446878,2.074155406889888,False
18.093604107387165,2.8955585115911746,suppression,20.57187742873773,-2.0386789107727177,True
18.093604107387165,2.8955585115911746,enhancement,21.43792839467443,2.0853733079734704,False
18.374437246107266,2.9109604185677234,suppression,20.56962598520572,-2.049400070448948,True
18.374437246107266,2.9109604185677234,enhancement,21.44028443800037,2.0965925619065073,False
18.65962923181746,2.926362325544272,suppression,20.567374812553645,-2.0601199402207393,True
18.65962923181746,2.926362325544272,enhancement,21.442640765460624,2.1078131688601065,False
18.949247718738217,2.941764232520821,suppression,20.56512391074728,-2.0708385202510504,True
18.949247718738217,2.941764232520821,enhancement,21.444997377091124,2.1190351290053533,False
19.2433614111598,2.9571661394973696,suppression,20.562873279752413,-2.0815558107027954,True
19.2433614111598,2.9571661394973696,enhancement,21.4473542729278,2.130258442513333,False
19.542040079740534,2.9725680464739184,suppression,20.560622919534847,-2.0922718117388217,True
19.542040079740534,2.9725680464739184,enhancement,21.4497114530066,2.1414831095552422,False
19.845354578058032,2.9879699534504676,suppression,20.558372830060385,-2.102986523521977,True
19.845354578058032,2.9879699534504676,enhancement,21.452068917363466,2.1527091303022106,False
20.15337685941733,3.0033718604270163,suppression,20.556123011294822,-2.1136999462151307,True
20.15337685941733,3.0033718604270163,enhancement,21.45442666603434,2.1639365049254344,False
20.466179993919898,3.018773767403565,suppression,20.553873463203978,-2.124412079981064,True
20.466179993919898,3.018773767403565,enhancement,21.45678469905518,2.175165233596088,False
20.783838185797574,3.034175674380114,suppression,20.551624185753656,-2.135122924982591,True
20.783838185797574,3.034175674380114,enhancement,21.45914301646195,2.186395316485479,False
21.106426791015547,3.0495775813566626,suppression,20.549375178909678,-2.1458324813824925,True
21.106426791015547,3.0495775813566626,enhancement,21.4615016182906,2.1976267537647587,False
21.43402233514857,3.0649794883332113,suppression,20.547126442637868,-2.156540749343483,True
21.43402233514857,3.0649794883332113,enhancement,21.463860504577106,2.2088595456052573,False
21.76670253153459,3.08038139530976,suppression,20.54487797690405,-2.167247729028332,True
21.76670253153459,3.08038139530976,enhancement,21.466219675357436,2.22009369217826,False
22.104546299710215,3.095783302286309,suppression,20.542629781674055,-2.177953420599743,True
22.104546299710215,3.095783302286309,enhancement,21.46857913066757,2.231329193655096,False
22.44763378413224,3.1111852092628576,suppression,20.540381856913722,-2.1886578242203747,True
22.44763378413224,3.1111852092628576,enhancement,21.470938870543492,2.2425660502070954,False
22.796046373189796,3.1265871162394063,suppression,20.53813420258889,-2.199360940052908,True
22.796046373189796,3.1265871162394063,enhancement,21.473298895021177,2.25380426200561,False
23.14986671851161,3.1419890232159555,suppression,20.5358868186654,-2.2100627682600016,True
23.14986671851161,3.1419890232159555,enhancement,21.475659204136626,2.2650438292220354,False
23.50917875457287,3.1573909301925043,suppression,20.533639705109103,-2.22076330900427,True
23.50917875457287,3.1573909301925043,enhancement,21.478019797925832,2.2762847520277685,False
23.87406771860647,3.1727928371690526,suppression,20.531392861885852,-2.2314625624483275,True
23.87406771860647,3.1727928371690526,enhancement,21.48038067642479,2.2875270305942497,False
24.244620170823282,3.1881947441456018,suppression,20.529146288961506,-2.242160528754733,True
24.244620170823282,3.1881947441456018,enhancement,21.482741839669508,2.2987706650928974,False
24.620924014946254,3.2035966511221505,suppression,20.526899986301924,-2.2528572080860787,True
24.620924014946254,3.2035966511221505,enhancement,21.485103287695996,2.310015655695219,False
25.003068519063238,3.2189985580986993,suppression,20.524653953872974,-2.26355260060489,True
25.003068519063238,3.2189985580986993,enhancement,21.487465020540267,2.3212620025726993,False
25.39114433680347,3.234400465075248,suppression,20.52240819164053,-2.2742467064736704,True
25.39114433680347,3.234400465075248,enhancement,21.48982703823834,2.332509705896846,False
25.785243528842738,3.249802372051797,suppression,20.52016269957046,-2.2849395258549565,True
25.785243528842738,3.249802372051797,enhancement,21.492189340826236,2.34375876583921,False
26.185459584742325,3.2652042790283455,suppression,20.517917477628647,-2.2956310589112072,True
26.185459584742325,3.2652042790283455,enhancement,21.494551928339988,2.355009182571366,False
26.591887445126936,3.2806061860048943,suppression,20.515672525780978,-2.3063213058048704,True
26.591887445126936,3.2806061860048943,enhancement,21.49691480081562,2.366260956264865,False
27.00462352420682,3.296008092981443,suppression,20.513427843993338,-2.317010266698394,True
27.00462352420682,3.296008092981443,enhancement,21.499277958289177,2.377514087091326,False
27.423765732649496,3.311409999957992,suppression,20.51118343223162,-2.327697941754203,True
27.423765732649496,3.311409999957992,enhancement,21.501641400796697,2.3887685752223664,False
27.849413500806442,3.3268119069345405,suppression,20.508939290461726,-2.3383843311346353,True
27.849413500806442,3.3268119069345405,enhancement,21.504005128374228,2.4000244208296495,False
28.281667802300323,3.3422138139110897,suppression,20.50669541864955,-2.349069435002149,True
28.281667802300323,3.3422138139110897,enhancement,21.506369141057824,2.4112816240848822,False
28.72063117797828,3.3576157208876385,suppression,20.504451816760998,-2.359753253519059,True
28.72063117797828,3.3576157208876385,enhancement,21.50873343888353,2.422540185159683,False
29.16640776023704,3.3730176278641872,suppression,20.50220848476199,-2.370435786847669,True
29.16640776023704,3.3730176278641872,enhancement,21.511098021887417,2.433800104225803,False
29.619103297725534,3.388419534840736,suppression,20.49996542261843,-2.3811170351503264,True
29.619103297725534,3.388419534840736,enhancement,21.513462890105544,2.4450613814549715,False
30.07882518043099,3.4038214418172847,suppression,20.497722630296245,-2.391796998589313,True
30.07882518043099,3.4038214418172847,enhancement,21.515828043573983,2.4563240170189626,False
30.545682465154318,3.4192233487938335,suppression,20.49548010776136,-2.402475677326854,True
30.545682465154318,3.4192233487938335,enhancement,21.51819348232881,2.467588011089572,False
31.019785901380967,3.4346252557703822,suppression,20.493237854979697,-2.4131530715252536,True
31.019785901380967,3.4346252557703822,enhancement,21.52055920640611,2.478853363838618,False
31.50124795755328,3.450027162746931,suppression,20.490995871917185,-2.423829181346737,True
31.50124795755328,3.450027162746931,enhancement,21.52292521584195,2.490120075437874,False
31.99018284775064,3.4654290697234797,suppression,20.48875415853977,-2.434504006953475,False
31.99018284775064,3.4654290697234797,enhancement,21.52529151067243,2.5013881460592025,False
32.486706558783744,3.4808309767000285,suppression,20.48651271481339,-2.445177548507671,False
32.486706558783744,3.4808309767000285,enhancement,21.527658090933645,2.5126575758745107,False
32.99093687770939,3.4962328836765773,suppression,20.484271540703986,-2.455849806171495,False
32.99093687770939,3.4962328836765773,enhancement,21.530024956661684,2.523928365055639,False
33.502993419772295,3.511634790653126,suppression,20.482030636177516,-2.466520780107062,False
33.502993419772295,3.511634790653126,enhancement,21.532392107892658,2.5352005137745603,False
34.02299765678068,3.527036697629675,suppression,20.47979000119993,-2.47719047047652,False
34.02299765678068,3.527036697629675,enhancement,21.534759544662666,2.5464740222031823,False
34.55107294592218,3.5424386046062235,suppression,20.47754963573719,-2.4878588774419508,False
34.55107294592218,3.5424386046062235,enhancement,21.537127267007826,2.557748890513456,False
35.08734455902713,3.557840511582773,suppression,20.475309539755255,-2.4985260011654575,False
35.08734455902713,3.557840511582773,enhancement,21.539495274964253,2.5690251188773994,False
35.631939712285856,3.573242418559322,suppression,20.47306971322009,-2.5091918418090886,False
35.631939712285856,3.573242418559322,enhancement,21.541863568568065,2.580302707466986,False
36.18498759642748,3.5886443255358706,suppression,20.470830156097676,-2.51985639953487,False
36.18498759642748,3.5886443255358706,enhancement,21.544232147855393,2.591581656454256,False
36.7466194073669,3.6040462325124194,suppression,20.468590868353985,-2.5305196745048386,False
36.7466194073669,3.6040462325124194,enhancement,21.54660101286236,2.6028619660112495,False
37.316968377327534,3.619448139488968,suppression,20.466351849954993,-2.5411816668809872,False
37.316968377327534,3.619448139488968,enhancement,21.548970163625107,2.614143636310029,False
37.896169806447176,3.634850046465517,suppression,20.464113100866694,-2.551842376825264,False
37.896169806447176,3.634850046465517,enhancement,21.551339600179773,2.6254266675227234,False
38.48436109487431,3.6502519534420657,suppression,20.461874621055074,-2.5625018044996506,False
38.48436109487431,3.6502519534420657,enhancement,21.553709322562504,2.6367110598214394,False
39.08168177536266,3.665653860418615,suppression,20.459636410486127,-2.573159950066062,False
39.08168177536266,3.665653860418615,enhancement,21.556079330809442,2.647996813378306,False
39.68827354637164,3.6810557673951636,suppression,20.457398469125845,-2.583816813686446,False
39.68827354637164,3.6810557673951636,enhancement,21.55844962495675,2.6592839283654746,False
40.30428030568053,3.6964576743717124,suppression,20.455160796940245,-2.59447239552264,False
40.30428030568053,3.6964576743717124,enhancement,21.560820205040578,2.6705724049551405,False
40.9298481845244,3.711859581348261,suppression,20.45292339389532,-2.6051266957365815,False
40.9298481845244,3.711859581348261,enhancement,21.563191071097094,2.6818622433194994,False
41.5651255822599,3.72726148832481,suppression,20.450686259957088,-2.615779714490052,False
41.5651255822599,3.72726148832481,enhancement,21.565562223162466,2.6931534436307913,False
42.210263201569006,3.7426633953013586,suppression,20.448449395091565,-2.6264314519449328,False
42.210263201569006,3.7426633953013586,enhancement,21.56793366127286,2.704446006061234,False
42.86541408420927,3.7580653022779074,suppression,20.446212799264774,-2.6370819082629837,False
42.86541408420927,3.7580653022779074,enhancement,21.570305385464465,2.7157399307831565,False
43.5307336473189,3.773467209254456,suppression,20.44397647244273,-2.647731083606042,False
43.5307336473189,3.773467209254456,enhancement,21.57267739577345,2.7270352179688206,False
44.20637972028532,3.788869116231005,suppression,20.441740414591475,-2.6583789781358336,False
44.20637972028532,3.788869116231005,enhancement,21.575049692236014,2.7383318677905333,False
44.89251258218605,3.8042710232075536,suppression,20.43950462567703,-2.6690255920141404,False
44.89251258218605,3.8042710232075536,enhancement,21.577422274888338,2.7496298804206676,False
45.58929499981062,3.819672930184103,suppression,20.437269105665443,-2.679670925402655,False
45.58929499981062,3.819672930184103,enhancement,21.579795143766624,2.7609292560315524,False
46.29689226627266,3.8350748371606516,suppression,20.435033854522754,-2.690314978463082,False
46.29689226627266,3.8350748371606516,enhancement,21.582168298907064,2.7722299947955387,False
47.01547224022132,3.8504767441372003,suppression,20.432798872215006,-2.7009577513571137,False
47.01547224022132,3.8504767441372003,enhancement,21.584541740345877,2.783532096885133,False
47.745205385661286,3.865878651113749,suppression,20.43056415870825,-2.711599244246421,False
47.745205385661286,3.865878651113749,enhancement,21.58691546811926,2.794835562472664,False
48.48626481239081,3.881280558090298,suppression,20.428329713968544,-2.722239457292641,False
48.48626481239081,3.881280558090298,enhancement,21.589289482263432,2.8061403917306382,False
49.23882631706739,3.8966824650668466,suppression,20.42609553796195,-2.7328783906573895,False
49.23882631706739,3.8966824650668466,enhancement,21.591663782814617,2.8174465848315178,False
50.00306842491092,3.9120843720433953,suppression,20.423861630654528,-2.7435160445022477,False
50.00306842491092,3.9120843720433953,enhancement,21.594038369809027,2.8287541419477424,False
50.77917243205401,3.927486279019944,suppression,20.421627992012347,-2.75415241898882,False
50.77917243205401,3.927486279019944,enhancement,21.596413243282907,2.8400630632519297,False
51.56732244854966,3.942888185996493,suppression,20.419394622001484,-2.7647875142786438,False
51.56732244854966,3.942888185996493,enhancement,21.598788403272476,2.8513733489165416,False
52.36770544204653,3.9582900929730416,suppression,20.41716152058801,-2.7754213305332898,False
52.36770544204653,3.9582900929730416,enhancement,21.60116384981398,2.8626849991141956,False
53.180511282142,3.9736919999495903,suppression,20.41492868773801,-2.78605386791424,False
53.180511282142,3.9736919999495903,enhancement,21.603539582943654,2.873998014017398,False
54.00593278542371,3.989093906926139,suppression,20.41269612341757,-2.7966851265829873,False
54.00593278542371,3.989093906926139,enhancement,21.605915602697756,2.8853123937988334,False
54.84416576121018,4.004495813902688,suppression,20.410463827592785,-2.807315106701025,False
54.84416576121018,4.004495813902688,enhancement,21.60829190911253,2.8966281386310966,False
55.69540905800133,4.019897720879237,suppression,20.408231800229743,-2.8179438084298014,False
55.69540905800133,4.019897720879237,enhancement,21.61066850222424,2.9079452486868496,False
56.55986461065005,4.035299627855785,suppression,20.406000041294547,-2.828571231930732,False
56.55986461065005,4.035299627855785,enhancement,21.61304538206914,2.9192637241387542,False
57.43773748826584,4.050701534832334,suppression,20.4037685507533,-2.8391973773652435,False
57.43773748826584,4.050701534832334,enhancement,21.615422548683497,2.930583565159517,False
58.329235942862034,4.066103441808883,suppression,20.401537328572108,-2.8498222448947286,False
58.329235942862034,4.066103441808883,enhancement,21.617800002103582,2.9419047719218216,False
59.234571458758026,4.081505348785432,suppression,20.39930637471708,-2.8604458346805695,False
59.234571458758026,4.081505348785432,enhancement,21.620177742365673,2.9532273445984414,False
60.153958802748356,4.09690725576198,suppression,20.39707568915435,-2.871068146884048,False
60.153958802748356,4.09690725576198,enhancement,21.62255576950605,2.964551283362149,False
61.08761607505036,4.11230916273853,suppression,20.394845271850016,-2.8816891816665913,False
61.08761607505036,4.11230916273853,enhancement,21.624934083560998,2.9758765883856952,False
62.035764761042714,4.127711069715079,suppression,20.39261512277022,-2.892308939189425,False
62.035764761042714,4.127711069715079,enhancement,21.627312684566803,2.9872032598419196,False
62.9986297838069,4.1431129766916275,suppression,20.390385241881084,-2.9029274196138877,False
62.9986297838069,4.1431129766916275,enhancement,21.62969157255976,2.998531297903617,False
63.97643955748427,4.158514883668176,suppression,20.388155629148745,-2.9135446231012163,False
63.97643955748427,4.158514883668176,enhancement,21.632070747576172,3.009860702743672,False
64.96942604146122,4.173916790644725,suppression,20.385926284539345,-2.924160549812649,False
64.96942604146122,4.173916790644725,enhancement,21.63445020965234,3.0211914745349455,False
65.97782479539536,4.189318697621274,suppression,20.383697208019015,-2.9347751999094562,False
65.97782479539536,4.189318697621274,enhancement,21.636829958824574,3.032523613450344,False
67.00187503509586,4.2047206045978225,suppression,20.381468399553917,-2.9453885735527763,False
67.00187503509586,4.2047206045978225,enhancement,21.639209995129182,3.043857119662774,False
68.04181968927098,4.220122511574371,suppression,20.379239859110196,-2.9560006709038245,False
68.04181968927098,4.220122511574371,enhancement,21.641590318602486,3.0551919933451632,False
69.09790545715641,4.23552441855092,suppression,20.377011586654007,-2.966611492123783,False
69.09790545715641,4.23552441855092,enhancement,21.64397092928081,3.066528234670507,False
70.17038286703826,4.250926325527469,suppression,20.37478358215151,-2.977221037373756,False
70.17038286703826,4.250926325527469,enhancement,21.646351827200476,3.0778658438118,False
71.25950633568407,4.2663282325040175,suppression,20.372555845568876,-2.987829306814882,False
71.25950633568407,4.2663282325040175,enhancement,21.648733012397813,3.089204820941971,False
72.36553422869653,4.281730139480566,suppression,20.37032837687227,-2.9984363006082426,False
72.36553422869653,4.281730139480566,enhancement,21.651114484909165,3.1005451662341255,False
73.48872892180384,4.297132046457115,suppression,20.368101176027864,-3.0090420189149314,False
73.48872892180384,4.297132046457115,enhancement,21.653496244770878,3.1118868798613253,False
74.62935686310134,4.312533953433664,suppression,20.365874243001837,-3.0196464618960084,False
74.62935686310134,4.312533953433664,enhancement,21.65587829201928,3.1232299619965875,False
75.78768863625926,4.3279358604102125,suppression,20.36364757776037,-3.0302496297125225,False
75.78768863625926,4.3279358604102125,enhancement,21.65826062669074,3.1345744128130404,False
76.96399902471158,4.343337767386762,suppression,20.361421180269655,-3.040851522525456,False
76.96399902471158,4.343337767386762,enhancement,21.6606432488216,3.145920232483812,False
78.15856707684091,4.358739674363311,suppression,20.35919505049588,-3.051452140495803,False
78.15856707684091,4.358739674363311,enhancement,21.66302615844823,3.157267421182053,False
79.37167617217551,4.37414158133986,suppression,20.35696918840524,-3.062051483784567,False
79.37167617217551,4.37414158133986,enhancement,21.665409355606986,3.168615979080891,False
80.60361408861345,4.389543488316408,suppression,20.35474359396394,-3.0726495525526754,False
80.60361408861345,4.389543488316408,enhancement,21.667792840334243,3.1799659063535435,False
81.8546730706903,4.404945395292957,suppression,20.35251826713817,-3.0832463469610993,False
81.8546730706903,4.404945395292957,enhancement,21.670176612666374,3.191317203173205,False
83.12514989890632,4.420347302269506,suppression,20.350293207894154,-3.093841867170699,False
83.12514989890632,4.420347302269506,enhancement,21.672560672639754,3.202669869713115,False
84.41534596012986,4.435749209246055,suppression,20.348068416198096,-3.1044361133424014,False
84.41534596012986,4.435749209246055,enhancement,21.67494502029077,3.2140239061465348,False
85.72556731909324,4.451151116222603,suppression,20.34584389201622,-3.1150290856370555,False
85.72556731909324,4.451151116222603,enhancement,21.677329655655807,3.2253793126467034,False
87.05612479099865,4.466553023199152,suppression,20.343619635314738,-3.1256207842155326,False
87.05612479099865,4.466553023199152,enhancement,21.679714578771264,3.236736089386971,False
88.40733401525063,4.481954930175701,suppression,20.341395646059887,-3.1362112092386374,False
88.40733401525063,4.481954930175701,enhancement,21.682099789673536,3.248094236540644,False
89.77951553033323,4.49735683715225,suppression,20.33917192421789,-3.1468003608671857,False
89.77951553033323,4.49735683715225,enhancement,21.684485288399024,3.259453754281072,False
91.17299484984922,4.512758744128798,suppression,20.336948469754986,-3.157388239261971,False
91.17299484984922,4.512758744128798,enhancement,21.686871074984133,3.270814642781583,False
92.58810253973955,4.528160651105347,suppression,20.334725282637407,-3.1679748445837763,False
92.58810253973955,4.528160651105347,enhancement,21.689257149465277,3.2821769022155944,False
94.02517429670132,4.543562558081896,suppression,20.332502362831406,-3.178560176993306,False
94.02517429670132,4.543562558081896,enhancement,21.691643511878873,3.293540532756545,False
95.48455102782293,4.558964465058445,suppression,20.330279710303223,-3.18914423665132,False
95.48455102782293,4.558964465058445,enhancement,21.694030162261342,3.304905534577829,False
96.9665789314552,4.574366372034993,suppression,20.328057325019117,-3.1997270237184905,False
96.9665789314552,4.574366372034993,enhancement,21.696417100649107,3.3162719078528857,False
98.47160957933774,4.589768279011542,suppression,20.325835206945335,-3.210308538355544,False
98.47160957933774,4.589768279011542,enhancement,21.6988043270786,3.327639652755243,False
100.0,4.605170185988092,suppression,20.32361335604815,-3.220888780723097,False
100.0,4.605170185988092,enhancement,21.701191841586258,3.3390087694583626,False
