sign,sign_numeric,c_g,N_eff,k_weighted_over_k0,mismatch_pct,max_flavor_error_pct_interp,rms_flavor_error_pct_interp
suppression,-1,2.42,20.049232193935367,0.9547253425683508,-4.527465743164916,1.8426269654706529,1.224875184739868
suppression,-1,2.43,20.045402979344843,0.954542999016421,-4.545700098357896,1.850653583450006,1.2302223139920188
suppression,-1,2.44,20.04157456966702,0.9543606937936676,-4.563930620633238,1.8586785142095357,1.2355683192611304
suppression,-1,2.45,20.037746964724153,0.9541784268916264,-4.582157310837365,1.8666891200024684,1.2409169790613912
suppression,-1,2.46,20.033920164338525,0.9539961983018346,-4.6003801698165425,1.874689211482296,1.2462671545272612
suppression,-1,2.47,20.03009416833248,0.9538140080158323,-4.6185991984167725,1.882687621371868,1.2516162054056248
suppression,-1,2.48,20.026268976528375,0.9536318560251607,-4.636814397483935,1.8906950308272295,1.2569699298160997
suppression,-1,2.49,20.022444588748627,0.9534497423213631,-4.655025767863686,1.8987010267085485,1.2623226752203531
suppression,-1,2.5,20.01862100481569,0.9532676668959852,-4.673233310401481,1.906690772721925,1.2676766157586945
suppression,-1,2.5100000000000002,20.014798224552045,0.9530856297405735,-4.691437025942646,1.914653021273256,1.2730335432399156
suppression,-1,2.52,20.010976247780235,0.9529036308466778,-4.709636915332216,1.922613596277785,1.2783893447742642
suppression,-1,2.5300000000000002,20.007155074322824,0.9527216702058487,-4.727832979415125,1.930619236700259,1.2837478153707877
suppression,-1,2.54,20.003334704002427,0.9525397478096393,-4.746025219036065,1.9386392296588497,1.289106461633793
suppression,-1,2.5500000000000003,19.999515136641694,0.9523578636496045,-4.76421363503955,1.9466536227877569,1.294464750547125
suppression,-1,2.56,19.99569637206332,0.952176017717301,-4.782398228269901,1.9546394167771612,1.2998272005176308
suppression,-1,2.57,19.99187841009003,0.9519942100042872,-4.800578999571281,1.9626235323601815,1.3051885234404972
suppression,-1,2.58,19.988061250544604,0.951812440502124,-4.818755949787601,1.9706207977870467,1.3105513768714807
suppression,-1,2.59,19.984244893249844,0.9516307092023736,-4.836929079762642,1.9786307458070163,1.3159156772569123
suppression,-1,2.6,19.980429338028614,0.9514490160966007,-4.855098390339929,1.9866390103977931,1.321278850241786
suppression,-1,2.61,19.976614584703796,0.9512673611763712,-4.8732638823628776,1.9946081373871511,1.326646203505804
suppression,-1,2.62,19.972800633098323,0.9510857444332534,-4.891425556674656,2.0025708405790046,1.3320131016980608
suppression,-1,2.63,19.96898748303517,0.9509041658588177,-4.909583414118234,2.010533297789345,1.3373802868155376
suppression,-1,2.64,19.96517513433735,0.9507226254446357,-4.9277374555364295,2.018498029176655,1.3427502566029847
suppression,-1,2.65,19.96136358682791,0.9505411231822815,-4.945887681771854,2.02646108672698,1.3481190978584578
suppression,-1,2.66,19.957552840329946,0.9503596590633308,-4.964034093666925,2.0344301613478994,1.353490113626412
suppression,-1,2.67,19.95374289466659,0.9501782330793614,-4.982176692063856,2.042401845614545,1.3588618406371473
suppression,-1,2.68,19.949933749661007,0.9499968452219527,-5.000315477804729,2.050371773164563,1.3642325296634898
suppression,-1,2.69,19.946125405136417,0.9498154954826865,-5.018450451731349,2.0583354239625855,1.3696072233978922
suppression,-1,2.7,19.942317860916067,0.949634183853146,-5.036581614685398,2.066297401239883,1.3749807876677331
suppression,-1,2.71,19.93851111682325,0.9494529103249166,-5.054708967508336,2.074258816963659,1.3803552030143231
suppression,-1,2.72,19.934705172681294,0.9492716748895854,-5.072832511041458,2.08222028981951,1.3857315712064575
suppression,-1,2.73,19.93090002831358,0.9490904775387419,-5.090952246125813,2.0901800896658065,1.391106809618271
suppression,-1,2.74,19.927095683543506,0.9489093182639765,-5.109068173602349,2.0988870200188763,1.3964848652089985
suppression,-1,2.75,19.923292138194533,0.9487281970568825,-5.127180294311751,2.1078241210956845,1.4018630134909684
suppression,-1,2.7600000000000002,19.919489392090153,0.9485471139090549,-5.145288609094512,2.1168957588104167,1.4072406449105925
suppression,-1,2.77,19.915687445053887,0.9483660688120898,-5.163393118791015,2.126844836969635,1.412621099461552
suppression,-1,2.7800000000000002,19.911886296909316,0.9481850617575864,-5.181493824241357,2.136791824558988,1.4180004234337813
suppression,-1,2.79,19.908085947480043,0.9480040927371449,-5.199590726285508,2.146744712303878,1.4233811695789869
suppression,-1,2.8000000000000003,19.904286396589722,0.9478231617423677,-5.217683825763231,2.156703381465708,1.4287633000680862
suppression,-1,2.81,19.900487644062046,0.9476422687648594,-5.235773123514065,2.1666599581093204,1.434144299662493
suppression,-1,2.82,19.89668968972074,0.9474614137962257,-5.253858620377427,2.17661165625828,1.4395281917299865
suppression,-1,2.83,19.892892533389578,0.9472805968280751,-5.271940317192492,2.1865608530125136,1.4449115450805352
suppression,-1,2.84,19.88909617489237,0.9470998178520176,-5.290018214798242,2.196512864684668,1.4502949371678984
suppression,-1,2.85,19.88530061405296,0.9469190768596647,-5.30809231403353,2.2064784808310915,1.455680941263609
suppression,-1,2.86,19.88150585069524,0.9467383738426305,-5.326162615736951,2.2164420031113448,1.4610658137111001
suppression,-1,2.87,19.877711884643144,0.9465577087925306,-5.344229120746935,2.226404722050769,1.4664522035001413
suppression,-1,2.88,19.873918715720638,0.9463770817009828,-5.3622918299017215,2.2363661966132304,1.471839204402177
suppression,-1,2.89,19.87012634375173,0.9461964925596061,-5.3803507440393865,2.2463255782467613,1.4772250734828174
suppression,-1,2.9,19.866334768560463,0.9460159413600221,-5.398405863997791,2.2562892964303534,1.482614332908914
suppression,-1,2.91,19.862543989970934,0.945835428093854,-5.416457190614599,2.266251142825643,1.488002615904984
suppression,-1,2.92,19.85875400780727,0.9456549527527272,-5.434504724727285,2.2762122257137114,1.4933911665429287
suppression,-1,2.93,19.85496482189363,0.9454745153282682,-5.452548467173179,2.2861739296281156,1.498781442295525
suppression,-1,2.94,19.85117643205424,0.9452941158121065,-5.470588418789346,2.296133540677161,1.5041705855991452
suppression,-1,2.95,19.84738883811332,0.9451137541958724,-5.488624580412759,2.3061001313418847,1.5095617984912195
suppression,-1,2.96,19.84360203989518,0.9449334304711992,-5.506656952880085,2.3160687146052172,1.5149533209908712
suppression,-1,2.97,19.83981603722414,0.9447531446297209,-5.524685537027906,2.3260356087172034,1.5203439203562885
suppression,-1,2.98,19.836030829924557,0.9445728966630741,-5.542710333692591,2.336008339108016,1.5257374892467266
suppression,-1,2.99,19.83224641782085,0.9443926865628977,-5.560731343710234,2.345978974428873,1.531129925056885
suppression,-1,3.0,19.82846280073746,0.9442125143208313,-5.578748567916869,2.3559516686538187,1.5365229878667916
enhancement,1,0.0,21.0,1.0,0.0,0.5957124147949688,0.3504822139011199
enhancement,1,0.01,21.004030176546564,1.0001919131688841,0.01919131688841169,0.6054058942167505,0.3531406953583172
enhancement,1,0.02,21.00806120259982,1.0003838667904676,0.03838667904676463,0.6151014168928488,0.35579973718743846
enhancement,1,0.03,21.012093078347633,1.0005758608736968,0.05758608736967652,0.6247949849888275,0.35854445386416534
enhancement,1,0.04,21.016125803977925,1.0007678954275203,0.07678954275203154,0.634486892047152,0.36136860628799344
enhancement,1,0.05,21.020159379678645,1.0009599704608878,0.09599704608878046,0.6441806050538452,0.3641994579807689
enhancement,1,0.06,21.024193805637793,1.001152085982752,0.11520859827520713,0.6538705983216819,0.3671793124753309
enhancement,1,0.07,21.028229082043403,1.0013442420020668,0.13442420020668422,0.6635626342148072,0.3701597951154425
enhancement,1,0.08,21.032265209083562,1.0015364385277887,0.15364385277887305,0.6732514826993452,0.3732224516957935
enhancement,1,0.09,21.03630218694639,1.0017286755688757,0.17286755688756816,0.6829382836064628,0.37634951891199653
enhancement,1,0.1,21.040340015820064,1.0019209531342887,0.19209531342887498,0.6926265851076262,0.37948872915294296
enhancement,1,0.11,21.044378695892778,1.0021132712329894,0.21132712329894332,0.7023110395345207,0.3827535188638311
enhancement,1,0.12,21.0484182273528,1.002305629873943,0.23056298739430048,0.7119975355248581,0.38601899681951124
enhancement,1,0.13,21.052458610388417,1.0024980290661152,0.24980290661151816,0.7216812395263636,0.38936296549883126
enhancement,1,0.14,21.056499845187968,1.0026904688184746,0.26904688184745673,0.731363874312976,0.39275770461998927
enhancement,1,0.15,21.06054193193983,1.002882949139992,0.2882949139991986,0.741047354992366,0.3961692082803645
enhancement,1,0.16,21.06458487083243,1.0030754700396396,0.3075470039639594,0.750725155123351,0.3996851072607965
enhancement,1,0.17,21.068628662054234,1.003268031526392,0.326803152639199,0.7604049955205648,0.40320174746029236
enhancement,1,0.18,21.072673305793742,1.0034606336092258,0.34606336092257717,0.7700833679158045,0.40679313267466993
enhancement,1,0.19,21.07671880223951,1.0036532762971195,0.3653276297119534,0.779761980476763,0.4104232450237968
enhancement,1,0.2,21.080765151580135,1.003845959599054,0.3845959599054094,0.7894410339767041,0.41407391392883325
enhancement,1,0.21,21.084812354004246,1.0040386835240116,0.4038683524011599,0.799115267248009,0.41781024109630704
enhancement,1,0.22,21.088860409700523,1.0042314480809773,0.4231448080977307,0.8087915401390586,0.42154735599407955
enhancement,1,0.23,21.092909318857686,1.0044242532789374,0.44242532789373623,0.8184641624147968,0.42535552216458006
enhancement,1,0.24,21.096959081664505,1.0046170991268812,0.4617099126881241,0.8281365944813257,0.42919201943580915
enhancement,1,0.25,21.101009698309774,1.0048099856337989,0.48099856337988633,0.8378090984540194,0.4330520869623118
enhancement,1,0.26,21.105061168982356,1.0050029128086837,0.5002912808683702,0.8474777152878292,0.4369815334693051
enhancement,1,0.27,21.109113493871135,1.0051958806605303,0.5195880660530339,0.8571483706626442,0.4409118084647956
enhancement,1,0.28,21.113166673165047,1.0053888891983356,0.5388889198335578,0.8668157186509774,0.4449095267093912
enhancement,1,0.29,21.11722070705307,1.0055819384310987,0.5581938431098665,0.8764836079275261,0.44892674045266834
enhancement,1,0.3,21.121275595724224,1.0057750283678202,0.5775028367820179,0.8861512348097961,0.4529698412338665
enhancement,1,0.31,21.125331339367566,1.0059681590175031,0.5968159017503138,0.895815885925258,0.4570683636873917
enhancement,1,0.32,21.129387938172208,1.0061613303891528,0.6161330389152786,0.905482574850882,0.4611677503222107
enhancement,1,0.33,21.1334453923273,1.0063545424917761,0.6354542491776138,0.915145282882718,0.465331113399364
enhancement,1,0.34,21.137503702022023,1.006547795334382,0.654779533438199,0.9248089588499654,0.46950656834897364
enhancement,1,0.35000000000000003,21.14156286744562,1.006741088925982,0.674108892598202,0.9344705015324655,0.4737096307591694
enhancement,1,0.36,21.145622888787365,1.0069344232755888,0.6934423275588797,0.944127417974089,0.4779562783169956
enhancement,1,0.37,21.149683766236574,1.0071277983922178,0.7127798392217777,0.9537863707001469,0.482203821334814
enhancement,1,0.38,21.153745499982612,1.0073212142848864,0.7321214284886413,0.9634440141419812,0.48651201912774833
enhancement,1,0.39,21.157808090214886,1.0075146709626135,0.751467096261349,0.9731034114985684,0.49082617192341316
enhancement,1,0.4,21.161871537122842,1.0077081684344211,0.7708168434421125,0.9827597674441115,0.4951691362389906
enhancement,1,0.41000000000000003,21.16593584089597,1.0079017067093319,0.7901706709331879,0.9924122107958704,0.49954570132374354
enhancement,1,0.42,21.1700010017238,1.0080952857963714,0.8095285796371421,1.0020666883543847,0.5039232032523094
enhancement,1,0.43,21.174067019795913,1.0082889057045672,0.8288905704567195,1.0117181718044983,0.508358202846606
enhancement,1,0.44,21.17813389530193,1.008482566442949,0.8482566442949091,1.0213716905404815,0.5127941376849047
enhancement,1,0.45,21.182201628431507,1.0086762680205479,0.8676268020547884,1.0310225216657294,0.5172596538834044
enhancement,1,0.46,21.186270219374354,1.008870010446398,0.8870010446397902,1.0406713836187356,0.5217503972314222
enhancement,1,0.47000000000000003,21.190339668320213,1.009063793729534,0.906379372953392,1.0503216043569787,0.5262462192151457
enhancement,1,0.48,21.194409975458882,1.0092576178789945,0.9257617878994484,1.059966435592294,0.5307883666294083
enhancement,1,0.49,21.198481140980185,1.0094514829038184,0.9451482903818365,1.0696133008155522,0.5353314719321866
enhancement,1,0.5,21.202553165074015,1.0096453888130483,0.9645388813048328,1.079258693993326,0.539904570029794
enhancement,1,0.51,21.20662604793027,1.0098393356157271,0.983933561572714,1.088904034898535,0.5444959087305846
enhancement,1,0.52,21.210699789738932,1.0100333233209016,1.0033323320901566,1.0985500519166007,0.5490956657366474
enhancement,1,0.53,21.214774390689993,1.0102273519376186,1.022735193761859,1.1081915542225553,0.5537323197370043
enhancement,1,0.54,21.21884985097351,1.010421421474929,1.0421421474928971,1.1178350899192526,0.5583699516066832
enhancement,1,0.55,21.222926170779566,1.0106155319418841,1.0615531941884138,1.1274725212858088,0.5630377482371444
enhancement,1,0.56,21.2270033502983,1.0108096833475382,1.080968334753818,1.1371087857948667,0.567718003742914
enhancement,1,0.5700000000000001,21.23108138971989,1.0110038757009472,1.1003875700947185,1.1467461474592229,0.5724093351714087
enhancement,1,0.58,21.235160289234557,1.0111981090111695,1.1198109011169466,1.1563829496540285,0.577129619186686
enhancement,1,0.59,21.239240049032563,1.0113923832872649,1.1392383287264884,1.1660217843530296,0.5818508987601237
enhancement,1,0.6,21.243320669304214,1.011586698538296,1.158669853829597,1.175656472831264,0.58660223300971
enhancement,1,0.61,21.247402150239857,1.0117810547733266,1.1781054773326582,1.1852917789779815,0.5913612210565541
enhancement,1,0.62,21.25148449202989,1.0119754520014232,1.1975452001423248,1.1949269034767136,0.5961333905513799
enhancement,1,0.63,21.255567694864745,1.0121698902316545,1.216989023165449,1.204560185085167,0.6009278819587751
enhancement,1,0.64,21.2596517589349,1.0123643694730906,1.2364369473090608,1.214195498559906,0.6057233846275286
enhancement,1,0.65,21.263736684430878,1.0125588897348037,1.255888973480368,1.2238213839646819,0.6105487043964865
enhancement,1,0.66,21.26782247154324,1.0127534510258687,1.2753451025868667,1.2334482314392676,0.6153777270615195
enhancement,1,0.67,21.271909120462603,1.012948053355362,1.2948053355362088,1.2430736463937204,0.6202215706461822
enhancement,1,0.68,21.27599663137961,1.0131426967323622,1.3142696732362236,1.2526971408288725,0.6250821821135641
enhancement,1,0.6900000000000001,21.280085004484956,1.0133373811659503,1.333738116595029,1.2623226091356579,0.6299443949752123
enhancement,1,0.7000000000000001,21.284174239969374,1.0135321066652083,1.353210666520832,1.271947468216365,0.6348347727580553
enhancement,1,0.71,21.28826433802366,1.013726873239222,1.3726873239221948,1.2815743575331495,0.6397261821010826
enhancement,1,0.72,21.29235529883862,1.013921680897077,1.3921680897077016,1.2911976452435825,0.6446336613676363
enhancement,1,0.73,21.296447122605127,1.0141165296478631,1.411652964786314,1.3008188114881638,0.649553260032244
enhancement,1,0.74,21.300539809514092,1.014311419500671,1.4311419500671052,1.310440645509692,0.6544771375802606
enhancement,1,0.75,21.30463335975647,1.0145063504645937,1.4506350464593698,1.3200555447064979,0.6594233905047654
enhancement,1,0.76,21.308727773523252,1.0147013225487262,1.4701322548726248,1.3296724721427597,0.6643706868292202
enhancement,1,0.77,21.312823051005477,1.0148963357621656,1.4896335762165647,1.3392893792597538,0.6693349255865229
enhancement,1,0.78,21.31691919239423,1.015091390114011,1.509139011401106,1.348907391488041,0.6743073779703989
enhancement,1,0.79,21.32101619788064,1.0152864856133637,1.5286485613363654,1.3585251791812925,0.6792862781794061
enhancement,1,0.8,21.325114067655868,1.015481622269327,1.5481622269327033,1.3681381624473998,0.6842825999163079
enhancement,1,0.81,21.329212801911133,1.0156768000910064,1.567680009100636,1.3777531736530406,0.6892799756692308
enhancement,1,0.8200000000000001,21.333312400837684,1.0158720190875088,1.5872019087508793,1.3873646325086997,0.694294959659241
enhancement,1,0.8300000000000001,21.33741286462683,1.0160672792679444,1.6067279267944379,1.3969767924716152,0.6993149365392831
enhancement,1,0.84,21.341514193469898,1.0162625806414236,1.6262580641423607,1.406587913651948,0.7043431077546133
enhancement,1,0.85,21.34561638755829,1.0164579232170614,1.645792321706141,1.4161958217771284,0.7093845336143891
enhancement,1,0.86,21.349719447083423,1.0166533070039725,1.6653307003972495,1.4258057568753137,0.7144270230599105
enhancement,1,0.87,21.353823372236768,1.0168487320112747,1.684873201127468,1.4354110620301486,0.7194875241673212
enhancement,1,0.88,21.357928163209845,1.0170441982480878,1.7044198248087783,1.4450179050406795,0.7245503367744259
enhancement,1,0.89,21.362033820194213,1.017239705723534,1.723970572353406,1.4546211574365024,0.7296227467715984
enhancement,1,0.9,21.366140343381467,1.0174352544467364,1.7435254446736437,1.464220712271464,0.7347049174584727
enhancement,1,0.91,21.370247732963257,1.0176308444268218,1.7630844426821835,1.473822046093463,0.7397891356039165
enhancement,1,0.92,21.374355989131274,1.0178264756729178,1.782647567291784,1.4834215670541226,0.7448896235009091
enhancement,1,0.93,21.378465112077244,1.0180221481941545,1.8022148194154486,1.4930231133639287,0.7499911875212679
enhancement,1,0.9400000000000001,21.382575101992945,1.018217861999664,1.821786199966402,1.5026213393379166,0.7551034173906213
enhancement,1,0.9500000000000001,21.386685959070196,1.0184136170985807,1.8413617098580692,1.5122184031978174,0.760222442896839
enhancement,1,0.96,21.390797683500853,1.0186094135000405,1.8609413500040528,1.52181621313029,0.7653453457084027
enhancement,1,0.97,21.39491027547683,1.0188052512131822,1.8805251213182217,1.5314107340493324,0.7704809532197843
enhancement,1,0.98,21.399023735190067,1.019001130247146,1.9001130247146003,1.541007279366461,0.7756176443198209
enhancement,1,0.99,21.403138062832564,1.0191970506110746,1.9197050611074573,1.550599348093352,0.7807658238439845
enhancement,1,1.0,21.407253258596352,1.019393012314112,1.9393012314111946,1.5601914176909695,0.7859183272290748
enhancement,1,1.01,21.411369322673508,1.0195890153654052,1.958901536540525,1.5697847704082941,0.7910761881795372
enhancement,1,1.02,21.415486255256155,1.0197850597741027,1.978505977410272,1.5793786610197487,0.796243705271179
enhancement,1,1.03,21.419604056536464,1.0199811455493555,1.9981145549355483,1.5889745760001162,0.8014123127401644
enhancement,1,1.04,21.423722726706636,1.020177272700316,2.0177272700315996,1.5985588036219944,0.8065930751419952
enhancement,1,1.05,21.42784226595893,1.0203734412361396,2.03734412361396,1.6081435949017735,0.8117761077701147
enhancement,1,1.06,21.431962674485643,1.020569651165983,2.056965116598297,1.6177284408563473,0.8169657009277337
enhancement,1,1.07,21.436083952479105,1.020765902499005,2.0765902499005007,1.627313145488888,0.8221624005986432
enhancement,1,1.08,21.44020610013171,1.0209621952443673,2.0962195244367265,1.636899265291291,0.8273607426131732
enhancement,1,1.09,21.44432911763588,1.0211585294112324,2.115852941123242,1.646475865160797,0.8325705534440144
enhancement,1,1.1,21.448453005184085,1.021354905008766,2.1354905008766023,1.656054485895741,0.8377814636553029
enhancement,1,1.11,21.452577762968836,1.021551322046135,2.155132204613497,1.6656318005633852,0.8429998825608724
enhancement,1,1.12,21.456703391182696,1.0217477805325093,2.1747780532509253,1.6752091390043558,0.8482232497779184
enhancement,1,1.1300000000000001,21.460829890018264,1.0219442804770602,2.1944280477060207,1.684788372731554,0.8534496579544072
enhancement,1,1.1400000000000001,21.464957259668182,1.0221408218889612,2.214082188896116,1.694369128147648,0.8586848718059885
enhancement,1,1.1500000000000001,21.469085500325132,1.0223374047773872,2.2337404777387215,1.7039519054096257,0.8639211904551685
enhancement,1,1.16,21.47321461218186,1.022534029151517,2.253402915151703,1.7135267651196877,0.869165808033221
enhancement,1,1.17,21.477344595431134,1.0227306950205302,2.2730695020530156,1.7231008171679063,0.8744135793800649
enhancement,1,1.18,21.481475450265766,1.022927402393608,2.292740239360791,1.7326741765080418,0.8796655662622447
enhancement,1,1.19,21.485607176878627,1.0231241512799347,2.3124151279934724,1.7422446721694018,0.884924256349142
enhancement,1,1.2,21.489739775462617,1.0233209416886961,2.332094168869614,1.7518171876149053,0.8901840562446878
enhancement,1,1.21,21.493873246210693,1.0235177736290806,2.3517773629080585,1.7613833338936389,0.8954526905083899
enhancement,1,1.22,21.49800758931584,1.023714647110278,2.371464711027804,1.770950935318218,0.9007229557706795
enhancement,1,1.23,21.5021428049711,1.023911562141481,2.3911562141480935,1.7805188734928987,0.9059983228779104
enhancement,1,1.24,21.50627889336955,1.0241085187318835,2.4108518731883466,1.7900872662656535,0.911278513691066
enhancement,1,1.25,21.510415854704316,1.0243055168906818,2.4305516890681833,1.7996564104595474,0.9165605645469384
enhancement,1,1.26,21.51455368916856,1.0245025566270745,2.4502556627074457,1.8092162254979214,0.9218504036696855
enhancement,1,1.27,21.518692396955505,1.0246996379502622,2.46996379502622,1.8187780582108863,0.927141359254827
enhancement,1,1.28,21.5228319782584,1.0248967608694475,2.4896760869447476,1.82833804986012,0.9324381738693867
enhancement,1,1.29,21.526972433270544,1.0250939253938354,2.509392539383537,1.8378982769935501,0.9377382965644799
enhancement,1,1.3,21.531113762185274,1.025291131532632,2.529113153263207,1.8474589241905717,0.9430412980620193
enhancement,1,1.31,21.535255965195987,1.0254883792950469,2.548837929504688,1.8570172451743172,0.9483502044740978
enhancement,1,1.32,21.5393990424961,1.0256856686902904,2.568566869029043,1.8665775836204404,0.9536602314301476
enhancement,1,1.33,21.543542994279097,1.025882999727576,2.5882999727576017,1.8761305812682236,0.9589767374371391
enhancement,1,1.34,21.547687820738492,1.0260803724161187,2.6080372416118713,1.8856840075507535,0.9642952746669691
enhancement,1,1.35,21.551833522067852,1.0262777867651358,2.6277786765135813,1.895236164748677,0.9696175379284823
enhancement,1,1.36,21.55598009846077,1.0264752427838462,2.6475242783846165,1.90478619401146,0.9749442083586032
enhancement,1,1.37,21.560127550110906,1.0266727404814717,2.6672740481471724,1.9143383479933742,0.9802721665362445
enhancement,1,1.3800000000000001,21.564275877211944,1.0268702798672353,2.6870279867235336,1.9238959512252358,0.9856064000852938
enhancement,1,1.3900000000000001,21.568425079957628,1.0270678609503632,2.7067860950363176,1.933455571912299,0.9909417596046264
enhancement,1,1.4000000000000001,21.572575158541735,1.0272654837400825,2.726548374008253,1.9430051784366498,0.9962816285810956
enhancement,1,1.41,21.576726113158085,1.0274631482456231,2.7463148245623126,1.9525494406247406,1.0016246943036973
enhancement,1,1.42,21.580877944000555,1.027660854476217,2.766085447621691,1.9620945803836936,1.0069699268708685
enhancement,1,1.43,21.585030651263047,1.0278586024410974,2.785860244109739,1.9716374937528203,1.0123201629730612
enhancement,1,1.44,21.589184235139523,1.0280563921495012,2.8056392149501175,1.9811824215792124,1.0176715284810833
enhancement,1,1.45,21.59333869582398,1.0282542236106658,2.8254223610665763,1.9907217846966572,1.0230277516722734
enhancement,1,1.46,21.597494033510465,1.0284520968338318,2.8452096833831764,2.000261309197107,1.0283860166412353
enhancement,1,1.47,21.60165024839306,1.028650011828241,2.8650011828240896,2.0098032301297444,1.0337471394151385
enhancement,1,1.48,21.605807340665898,1.028847968603138,2.8847968603137986,2.019347746551531,1.0391120165078194
enhancement,1,1.49,21.609965310523155,1.0290459671677692,2.9045967167769193,2.0288942778717973,1.0444780261547566
enhancement,1,1.5,21.61412415815905,1.0292440075313833,2.9244007531383343,2.038429962954691,1.049849339952396
enhancement,1,1.51,21.618283883767845,1.0294420897032306,2.944208970323059,2.047967552907501,1.0552218227800418
enhancement,1,1.52,21.622444487543845,1.029640213692564,2.9640213692563977,2.057498334403393,1.060597814921059
enhancement,1,1.53,21.626605969681403,1.0298383795086383,2.9838379508638324,2.067024933350299,1.0659766097780339
enhancement,1,1.54,21.63076833037492,1.0300365871607104,3.003658716071045,2.076554161357757,1.0713571808639597
enhancement,1,1.55,21.634931569818825,1.0302348366580394,3.023483665803939,2.086088130996799,1.0767417186245674
enhancement,1,1.56,21.639095688207597,1.0304331280098855,3.0433128009885513,2.095624113451532,1.0821273931710578
enhancement,1,1.57,21.643260685735775,1.0306314612255132,3.063146122551319,2.1051536142810177,1.0875169680788666
enhancement,1,1.58,21.647426562597925,1.030829836314187,3.082983631418701,2.114682770572258,1.0929084473954898
enhancement,1,1.59,21.65159331898866,1.0310282532851742,3.1028253285174223,2.124211995257238,1.0983022916878822
enhancement,1,1.6,21.65576095510264,1.0312267121477448,3.122671214774475,2.133740092198616,1.1036992564742965
enhancement,1,1.61,21.659929471134564,1.0314252129111696,3.142521291116962,2.1432702008183764,1.1090973607282728
enhancement,1,1.62,21.664098867279186,1.0316237555847232,3.162375558472319,2.152788346620594,1.1144997051060188
enhancement,1,1.6300000000000001,21.668269143731294,1.0318223401776807,3.182234017768071,2.16230826152475,1.1199032434700316
enhancement,1,1.6400000000000001,21.672440300685718,1.0320209666993199,3.2020966699319864,2.1718303749792343,1.1253095101829254
enhancement,1,1.6500000000000001,21.676612338337343,1.032219635158921,3.221963515892101,2.1813546326851916,1.1307180445640426
enhancement,1,1.6600000000000001,21.680785256881087,1.032418345565766,3.241834556576606,2.1908795020341114,1.136128227588258
enhancement,1,1.67,21.684959056511918,1.032617097929139,3.2617097929138916,2.200400344417262,1.1415417392376126
enhancement,1,1.68,21.689133737424854,1.0328158922583264,3.2815892258326373,2.2099231970904984,1.1469563939296057
enhancement,1,1.69,21.693309299814942,1.0330147285626163,3.3014728562616336,2.219435679991173,1.1523743262647612
enhancement,1,1.7,21.697485743877284,1.0332136068512991,3.321360685129915,2.2289469299760123,1.1577939614171016
enhancement,1,1.71,21.701663069807022,1.0334125271336678,3.3412527133667824,2.238458861408991,1.1632156350860063
enhancement,1,1.72,21.705841277799347,1.0336114894190165,3.3611489419016483,2.2479707949130825,1.1686398056375593
enhancement,1,1.73,21.71002036804949,1.0338104937166424,3.3810493716642354,2.257484714937509,1.1740651318318602
enhancement,1,1.74,21.714200340752733,1.0340095400358444,3.4009540035844443,2.2669961528905973,1.179493705326552
enhancement,1,1.75,21.71838119610438,1.0342086283859229,3.420862838592287,2.2765095992911473,1.184923425125799
enhancement,1,1.76,21.72256293429981,1.0344077587761813,3.4407758776181296,2.286015645512252,1.1903556308427365
enhancement,1,1.77,21.72674555553442,1.0346069312159247,3.460693121592473,2.2955177548582433,1.195789829801131
enhancement,1,1.78,21.730929060003678,1.0348061457144608,3.4806145714460834,2.305022803152618,1.201225545194238
enhancement,1,1.79,21.735113447903068,1.0350054022810984,3.5005402281098386,2.314533125494145,1.2066637009807089
enhancement,1,1.8,21.739298719428135,1.0352047009251493,3.520470092514927,2.324045456149725,1.2121030051535644
enhancement,1,1.81,21.743484874774467,1.035404041655927,3.540404165592692,2.3335454008888745,1.2175449765131865
enhancement,1,1.82,21.747671914137683,1.0356034244827468,3.560342448274678,2.3430444544598354,1.2229884027382565
enhancement,1,1.83,21.75185983771347,1.0358028494149272,3.5802849414927174,2.3525426757728245,1.2284337606337414
enhancement,1,1.84,21.75604864569754,1.0360023164617875,3.600231646178753,2.3620393493399345,1.2338812477430388
enhancement,1,1.85,21.76023833828566,1.0362018256326504,3.6201825632650397,2.3715376697705683,1.2393299645084084
enhancement,1,1.86,21.764428915673633,1.0364013769368396,3.6401376936839647,2.381032048537628,1.2447811459505758
enhancement,1,1.87,21.768620378057303,1.0366009703836812,3.6600970383681153,2.3905284323945764,1.2502334786116969
enhancement,1,1.8800000000000001,21.772812725632576,1.0368006059825037,3.6800605982503676,2.400019288774118,1.2556879260806073
enhancement,1,1.8900000000000001,21.77700595859539,1.0370002837426375,3.700028374263753,2.409508453871631,1.2611439980899077
enhancement,1,1.9000000000000001,21.781200077141722,1.0372000036734152,3.720000367341525,2.419001026595738,1.266601503263568
enhancement,1,1.9100000000000001,21.78539508146761,1.0373997657841718,3.7399765784171812,2.4284991065964623,1.2720608619404012
enhancement,1,1.92,21.789590971769115,1.0375995700842435,3.7599570084243528,2.4379991925706403,1.2775213736216924
enhancement,1,1.93,21.793787748242362,1.0377994165829696,3.779941658296959,2.4474870099766943,1.2829842688432147
enhancement,1,1.94,21.797985411083513,1.037999305289691,3.7999305289690977,2.4569752893885446,1.2884484507221277
enhancement,1,1.95,21.80218396048877,1.0381992362137509,3.8199236213750876,2.4664582837847524,1.2939143188269808
