wall_scale,width_dimless,p_dimless,m_over_p,modulus_mass_dimless,locking_response_m2_over_m2_plus_p2,max_error_pct,rms_error_pct,below_1pct
action_FWHM,1.7517900037359464,0.5708446776539168,1.4400000000000002,0.8220163358216402,0.674648620510151,1.0875251364214522,0.6089166540548384,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.4500000000000002,0.8277247825981794,0.67767929089444,1.078974789466769,0.6052493074716542,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.4600000000000002,0.8334332293747186,0.6806744156341806,1.0705251373082758,0.6016368024411037,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.4700000000000002,0.8391416761512578,0.6836344079217945,1.062174999791532,0.5980784280618292,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.4800000000000002,0.8448501229277969,0.6865596790371115,1.0539232026071543,0.5945734791143973,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.4900000000000002,0.8505585697043361,0.6894506381789386,1.0457685776549708,0.5911212548999968,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.5000000000000002,0.8562670164808753,0.6923076923076924,1.0377099635543008,0.5877210561952948,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.51,0.8619754632574144,0.6951312459985977,1.0297462059930096,0.5843721909819563,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.52,0.8676839100339535,0.6979217013049782,1.0218761581551217,0.5810739683260615,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.53,0.8733923568104927,0.7006794576311772,1.01409868106761,0.5778257037321479,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.54,0.8791008035870319,0.7034049116146637,1.0064126438676269,0.5746267185117603,False
action_FWHM,1.7517900037359464,0.5708446776539168,1.55,0.884809250363571,0.7060984570168993,0.9988169241511136,0.5714763350394031,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.56,0.8905176971401102,0.7087604846225536,0.9913104082545532,0.5683738847646216,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.57,0.8962261439166493,0.7113913821466709,0.9838919915273303,0.5653187026182639,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.58,0.9019345906931886,0.7139915341494109,0.9765605784390008,0.5623101291759857,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.59,0.9076430374697277,0.7165613219579944,0.9693150830001773,0.5593475088524459,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6,0.9133514842462669,0.7191011235955057,0.9621544287451211,0.55643019578124,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.61,0.919059931022806,0.7216113137162106,0.9550775490800412,0.553557546956687,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.62,0.9247683777993453,0.7240922635470699,0.9480833873076078,0.5507289255032746,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6300000000000001,0.9304768245758844,0.7265443408351336,0.9411708968720234,0.5479436990042927,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6400000000000001,0.9361852713524236,0.7289679098005204,0.9343390413782071,0.5452012463307379,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6500000000000001,0.9418937181289627,0.7313633310946944,0.9278127278714354,0.5425009462224574,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6600000000000001,0.947602164905502,0.7337309617637662,0.9243289891594619,0.5398421882655055,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6700000000000002,0.9533106116820411,0.7360711552165536,0.92088586545227,0.5372243666096778,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6800000000000002,0.9590190584585803,0.7383842611971536,0.917482833773664,0.5346468800393864,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.6900000000000002,0.9647275052351194,0.7406706257617801,0.9141193766972755,0.5321091368928802,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7000000000000002,0.9704359520116587,0.7429305912596401,0.9107949823986772,0.5296105497213918,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7100000000000002,0.9761443987881978,0.745164496317627,0.9075091450069683,0.5271505385429194,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7200000000000002,0.981852845564737,0.7473726758286177,0.9042613642345154,0.5247285288784969,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7300000000000002,0.9875612923412761,0.7495554609431742,0.9010511454802472,0.5223439555232203,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7400000000000002,0.9932697391178154,0.7517131790644552,0.8978779999369468,0.5199962553265444,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7500000000000002,0.9989781858943545,0.7538461538461539,0.8947414444593571,0.5176848746641542,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.7600000000000002,1.0046866326708936,0.7559547051932839,0.891641001852328,0.51540926816505,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.77,1.0103950794474328,0.7580391492656489,0.8885761999547492,0.5131688910223189,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.78,1.016103526223972,0.7600997984838307,0.8855465732468426,0.5109632118782469,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.79,1.021811973000511,0.7621369615375466,0.8825516612486206,0.5087917005203348,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.8,1.0275204197770502,0.7641509433962265,0.8795910091085046,0.5066538373478146,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.81,1.0332288665535894,0.7661420453216717,0.8766641681165588,0.5045491068210112,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.82,1.0389373133301285,0.7681105648826639,0.8737706946812862,0.502477001115684,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.83,1.0446457601066677,0.7700567959713951,0.8709101507445416,0.5004370170787857,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.84,1.050354206883207,0.7719810288215979,0.868082104326029,0.49842866030282,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.85,1.0560626536597462,0.7738835500282646,0.865286128585252,0.49645144255001994,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.86,1.0617711004362853,0.7757646425688404,0.8625218021430126,0.49450488011671156,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.87,1.0674795472128245,0.7776245858257912,0.8597887089283773,0.4925884969285859,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.8800000000000001,1.0731879939893636,0.7794636556104446,0.8570864387746902,0.4907018252701889,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.8900000000000001,1.0788964407659027,0.7812821241880098,0.8544145863263131,0.48884439920449874,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9000000000000001,1.0846048875424419,0.7830802603036876,0.8517727517388662,0.48701576363312343,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9100000000000001,1.090313334318981,0.7848583292097847,0.8491605406924174,0.48521546625196355,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9200000000000002,1.0960217810955204,0.7866165926937522,0.8465775637678918,0.4834430636080609,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9300000000000002,1.1017302278720595,0.7883553091070711,0.8440234370449273,0.48169811689041847,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9400000000000002,1.1074386746485987,0.7900747333949115,0.8414977811341373,0.4799801927968525,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9500000000000002,1.1131471214251378,0.7917751171264967,0.839000222399866,0.47828886777262153,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9600000000000002,1.118855568201677,0.7934567085261071,0.8365303917944322,0.47662371839647805,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9700000000000002,1.1245640149782161,0.7951197525046612,0.8340879255655409,0.4749843325278517,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9800000000000002,1.1302724617547553,0.7967644906918137,0.8316724649051199,0.47337030145626224,True
action_FWHM,1.7517900037359464,0.5708446776539168,1.9900000000000002,1.1359809085312944,0.7983911614685189,0.8292836555357841,0.47178122282304324,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.0,1.1416893553078336,0.8,0.8269211482532457,0.4702166994533434,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.0100000000000002,1.147397802084373,0.801591238269082,0.8245845986759148,0.4686763406799495,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.02,1.1531062488609118,0.8031651051098339,0.822273667043838,0.46715976232948664,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.03,1.158814695637451,0.8047218262414809,0.8199880184525554,0.46566658461319643,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.04,1.1645231424139904,0.8062616243025419,0.8177273224373893,0.46419643338806443,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.05,1.1702315891905293,0.8077847188851514,0.8154912529855229,0.4627489395518422,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.06,1.1759400359670686,0.8092913265695324,0.8132794891000827,0.4613237429722041,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.07,1.1816484827436076,0.8107816609585801,0.8110917136864737,0.45992048257614354,True
action_FWHM,1.7517900037359464,0.5708446776539168,2.08,1.187356929520147,0.8122559327125263,0.8089276143485202,0.4585388108013205,True
