basis,max_abs_percent_error,rms_percent_error,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
canonical_symmetrized_O_E,0.6005024923740443,0.3681914264150486,0.3781053455610861,0.33139224841178816,-0.5094345785208176,-0.03280828522486123,0.6005024923740443,-0.07089773305887226,-0.2644622950009001
strictly_local_T_raw_G,80.28580624036343,42.999302477366804,46.14356359635099,-1.4006113114035101,54.94080805092902,-17.444537209755197,-8.462189154004463,-80.28580624036343,31.16354159381711
strictly_local_T_kinetic_connection,99.3416429308906,55.293436762547536,13.073198249972462,-26.885799609629014,67.8335226494301,-70.54695419895523,-32.42848574297611,-99.3416429308906,-3.027550229721576
symmetrized_O_kinetic_connection,15.689877738938218,7.693085182613707,-0.9834833673851517,-15.689877738938218,-1.0767995714457523,-9.839047898496956,-5.8294426124527625,-1.069601626689043,-5.835460968443085
strictly_local_T_kinetic_plus_Berry,95.64300055921707,53.642495775154,22.057326838365967,-11.920415704676257,72.59012697783022,-65.16946616990522,-28.90211199087782,-95.64300055921707,3.8337976020572206
