name,design_phase,x,y,z,max_abs_percent_error,rms_percent_error,h_Q,h_u0,h_u1,a_d0,a_d1,h_d0,h_d1,model_ct,model_ut,model_sb,model_db,model_Vus,model_Vcb,model_Vub,error_ct_pct,error_ut_pct,error_sb_pct,error_db_pct,error_Vus_pct,error_Vcb_pct,error_Vub_pct
pair_yp1p5_zp1p5,phase2_interaction,0.0,0.015,0.015,8.667107905795401,6.322016879831899,1.9266765410083726,0.38165719464783077,-0.03380264629408965,0.31150385528876384,0.4750105735461294,0.0974595461347595,-0.14955929738485094,0.00383270517965196,7.888906583085846e-06,0.01964558136599625,0.0009173461191686435,0.20485967696730092,0.04528842236417714,0.003684457441042595,4.0146731497159305,7.917676558538567,4.916865120510439,-2.458965081656228,-8.667107905795401,7.318536408002707,-6.485851750187943
validation_01,phase2_validation,-0.0166906968976708,-0.0177588310503958,-0.0167414382814477,9.422399375426082,6.516562420121495,1.931726977881629,0.3724524307178727,-0.03285590255509038,0.32187734142777186,0.5014112460682099,0.10904025166699602,-0.1471142165199035,0.0035123694931749752,6.628782137117652e-06,0.017664463553924287,0.0009599134062424706,0.2454344417990807,0.03941286298292535,0.004115095369068754,-4.6788240448997875,-9.320416065738534,-5.66325803312443,2.0671970158192554,9.422399375426082,-6.604590087854623,4.444044900222188
validation_02,phase2_validation,-0.0122683900042898,0.010103876561482,0.0044575806308353,7.2134315285541035,4.858357789236656,1.9415266436705145,0.3821300061944487,-0.0336008915808058,0.31303275640589245,0.478638146869774,0.09727845508743017,-0.14978123090596376,0.0037579319306576845,7.610796576015712e-06,0.019456723685411584,0.0009193807748509046,0.20812027308145314,0.04483574928541801,0.0037136067293059736,1.9854236536229086,4.113222104097858,3.908274158923053,-2.2426209812090647,-7.2134315285541035,6.2458513872464705,-5.7460220988331585
validation_03,phase2_validation,-0.0022073971764227,0.017230356477012,-0.0037629185249522,9.204284975771081,6.73161147339625,1.9349568432086581,0.3829317843462588,-0.0337916517061975,0.31080986485821943,0.4756151691000697,0.09667199797874683,-0.1500815471846235,0.0038289889274020486,7.902121346301398e-06,0.01975479240990242,0.0009208430575638346,0.20365478879934545,0.04565080788857459,0.0036611064943145246,3.9138188588175415,8.098450221843345,5.5001046871952175,-2.0871370627817853,-9.204284975771081,8.177269878138826,-7.0785153727278
validation_04,phase2_validation,0.010999625234478,0.0019447359453563,-0.0136949715867342,2.101334912409647,1.303918813964805,1.9085692421543885,0.3746408122011068,-0.033446498702500514,0.31559728262083214,0.48972239869202117,0.10632990541815267,-0.14773084995240984,0.003724118228933372,7.431070250318673e-06,0.018552258721398183,0.0009512282504020922,0.22901329420853483,0.04182660102591847,0.003972173998170949,1.06776341940793,1.6546244161479429,-0.922004307657176,1.1437079734659017,2.101334912409647,-0.8848316921363342,0.816598938348978
validation_05,phase2_validation,0.0195131290489759,0.0096082345211527,0.0162620183224917,7.135064499351551,3.52249456151745,1.8969689129290819,0.3759192950370484,-0.03375571937138606,0.31318794705629566,0.4810565290855369,0.10383996010173784,-0.14786804530482325,0.0038319103233340804,7.831696739225152e-06,0.019041347634651175,0.00093524787086196,0.21820302394376104,0.04321877776341184,0.003865033373483131,3.993101774869734,7.135064499351551,1.6899660172586373,-0.5554791993593988,-2.7182238324738983,2.414165316141803,-1.9027062567733233
validation_06,phase2_validation,0.0074415802694216,-0.0109447115094505,0.0086197077368819,7.907280402238026,4.728997269471252,1.9000262629193903,0.3705014312870082,-0.03318694568561186,0.31969148654184304,0.4955668223801149,0.11053150989643701,-0.1463417947330509,0.0036344910077489322,7.039294627622553e-06,0.017842082468482665,0.0009574501914909544,0.2420360299422199,0.03969657504335329,0.0041060056063886,-1.3646037155104263,-3.7047386956283956,-4.71468749431474,1.8052844060981066,7.907280402238026,-5.932286627124905,4.213340263670062
validation_07,phase2_validation,-0.0096297463073575,-0.0069259474504271,-0.0097270843377641,3.898926853207896,2.540093192074103,1.9285740984093374,0.37518218520162677,-0.03316261032297671,0.3184093000139791,0.4931484401643526,0.10556067951818016,-0.14785782955016996,0.0036157934805197906,7.0250992494089086e-06,0.0182816293634954,0.0009461712871704239,0.23245603977149157,0.04121176062179818,0.003992580074284329,-1.8720304786677522,-3.898926853207896,-2.367295404508185,0.6060031564357082,3.6362192472098043,-2.3417994744118986,1.3345196518865121
validation_08,phase2_validation,0.0042447431931197,-0.0008398559478993,0.010928888105964,1.1464652361827365,0.7268181523038499,1.9105867457020878,0.37486298353024955,-0.03342399971031327,0.3164773169551431,0.4875055483275715,0.10524188832460034,-0.1476006537148803,0.003710565430635972,7.360320048767651e-06,0.01855402513603986,0.0009397476033963922,0.2268715215247579,0.04189193143497461,0.003948828382707184,0.6999579610981632,0.686784667125595,-0.9125708028269952,-0.07702449279560764,1.1464652361827365,-0.7300202962686964,0.22407062708589276
corridor_x_m3p0pct,corridor,-0.03,0.0,0.0,4.177986786317279,2.921610176498608,1.95878449374451,0.38165719464783077,-0.03327632823133767,0.3162116331817885,0.4840795068552401,0.09793295791539633,-0.1496780031036475,0.003637411487053761,7.1529605933701894e-06,0.01902488193897685,0.0009193109506015491,0.21492877563829035,0.04368376638598581,0.0037822547675703017,-1.2853456755377635,-2.149825248742432,1.6020312730535835,-2.250045364876496,-4.177986786317279,3.5160340900137754,-4.003686102276605
